username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following
iuniswho,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 07:07:22+00:00,103,133
forbidden_ox,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 07:07:10+00:00,1416,910
cr4shsbw,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 07:06:38+00:00,49,88
mnqpo,"b'@rcpineda oh, current manic episode ka na naman.'",no retweet username,[],2018-09-01 07:04:55+00:00,558,122
ArnoldVoslo,"b'bipolar demonization of iran as either ""taking over mideast"" or ""fighting for survival"" indicates us cognitive disorder &amp; demagoguery unleashed by collapse of america\'s moral compass. iran has been and always will be a stable, powerful &amp; responsible regional actor.'",JZarif,[],2018-09-01 07:02:43+00:00,347,2096
courtkline19,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 06:59:34+00:00,122,133
Jackyackie,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 06:58:00+00:00,156,147
fullypink,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 06:57:32+00:00,244,320
ELGFRANCO,"b'bipolar demonization of iran as either ""taking over mideast"" or ""fighting for survival"" indicates us cognitive disorder &amp; demagoguery unleashed by collapse of america\'s moral compass. iran has been and always will be a stable, powerful &amp; responsible regional actor.'",JZarif,[],2018-09-01 06:55:15+00:00,145,139
b_danielle99,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 06:54:37+00:00,295,497
BALQISDESU,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 06:52:48+00:00,677,81
onlymittens,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 06:51:32+00:00,879,1649
maryamhihi,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 06:47:55+00:00,349,239
wiamwiamwiam,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 06:44:40+00:00,1181,540
alex_lm4ev,b'keep looking forward\n#7cups #mentalhealth #depression #anxiety #bipolar #ptsd #disorder #help #feelings #stress #understanding #care #advice #love #7cupsoftea #depression #movingon #quote #motivation https://t.co/ugqmr61wey',moonlight_7cups,"[{'text': '7cups', 'indices': [42, 48]}, {'text': 'mentalhealth', 'indices': [49, 62]}, {'text': 'depression', 'indices': [63, 74]}, {'text': 'anxiety', 'indices': [75, 83]}, {'text': 'bipolar', 'indices': [84, 92]}, {'text': 'PTSD', 'indices': [93, 98]}, {'text': 'disorder', 'indices': [99, 108]}, {'text': 'help', 'indices': [109, 114]}, {'text': 'feelings', 'indices': [115, 124]}, {'text': 'stress', 'indices': [125, 132]}]",2018-09-01 06:44:31+00:00,1,11
alex_lm4ev,b'the climb is tough.. but the view from the top is worth it.\n#7cups #mentalhealth #depression #anxiety #bipolar #ptsd #disorder #help #feelings #stress #understanding #care #advice #love #7cupsoftea #depression #movingon #quote #motivation',moonlight_7cups,"[{'text': '7cups', 'indices': [81, 87]}, {'text': 'mentalhealth', 'indices': [88, 101]}, {'text': 'depression', 'indices': [102, 113]}, {'text': 'anxiety', 'indices': [114, 122]}, {'text': 'bipolar', 'indices': [123, 131]}, {'text': 'PTSD', 'indices': [132, 137]}]",2018-09-01 06:43:56+00:00,1,11
phyllismc,"b'a total of 201 people with psychiatric disorders were killed by euthanasia in belgium between 2014 and 2017 including for mood disorders such as depression, bipolar disorder (73 cases); organic mental... https://t.co/7jwxwtnglo'",theWesleyJSmith,[],2018-09-01 06:42:32+00:00,1513,2989
_wencxz,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 06:41:04+00:00,477,34
username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following
VFranQuiLin,"b'lately i have been leading the life of a vampire with ocd, adhd, and bipolar disorder.'",no retweet username,[],2018-10-01 08:48:00+00:00,547,1296
boycedubya,b'@ohteemarie so i don\xe2\x80\x99t need to watch kanye\xe2\x80\x99s snl rant to know he\xe2\x80\x99s was in the middle of a manic episode? so figuring out something without first hand knowledge is the new black?',no retweet username,[],2018-10-01 08:46:28+00:00,20,244
burayw0a,b'from @nytopinion: a growing body of medical literature suggests that the immune system is involved in psychiatric disorders from depression to bipolar disorder https://t.co/7app7h4qeo',NYTHealth,[],2018-10-01 08:44:56+00:00,6452,1698
LotusFl63450259,"b""@leonard11981074 i'm so glad you're feeling amazing. unfortunately bipolar disorder can't be recovered from, it's life long, but it can be treated and dealt with the best i can. sending love your way and wishing you a happy day. \xf0\x9f\x8c\xbb\xf0\x9f\x8c\xbb\xe2\x9d\xa4\xe2\x9d\xa4""",no retweet username,[],2018-10-01 08:44:14+00:00,3713,3549
paulaannev,b'quite depressed today. i was able to practice normally for about a half hour while my bil was out of the house. depression i think is work related. the whole thing is bringing me down. #bipolardisorder #bipolar2 #depression #stress',jrsimon831,[],2018-10-01 08:34:41+00:00,12011,12357
CountryLovinCat,"b'#share: have you seen this mother and her daughter? amanda key and haley, 11, were last seen at the el monte bus terminal on sept. 16. amanda\xe2\x80\x99s father says she suffers from bipolar disorder. they traveled from tulsa, ok. \n\nif you see them, call police! https://t.co/i6dkbifuho'",ABC7Veronica,"[{'text': 'SHARE', 'indices': [18, 24]}]",2018-10-01 08:14:17+00:00,37,294
jemimakempton,b'@bexcapades my most recent is about the aftermath of a manic episode.\nhttps://t.co/3pwj2hp9rm',CaraLisette,[],2018-10-01 08:12:01+00:00,574,359
Michael4Charity,b'how your smartphone can detect bipolar disorder: https://t.co/sbqbwo4hzp #bipolar #mentalhealth #bipolarbrave',no retweet username,"[{'text': 'bipolar', 'indices': [73, 81]}, {'text': 'mentalhealth', 'indices': [82, 95]}, {'text': 'bipolarbrave', 'indices': [96, 109]}]",2018-10-01 08:10:12+00:00,8754,28167
CaraLisette,b'@bexcapades my most recent is about the aftermath of a manic episode.\nhttps://t.co/3pwj2hp9rm',no retweet username,[],2018-10-01 08:07:17+00:00,30212,791
DaNNcitA,b'from @nytopinion: a growing body of medical literature suggests that the immune system is involved in psychiatric disorders from depression to bipolar disorder https://t.co/7app7h4qeo',NYTHealth,[],2018-10-01 08:02:23+00:00,682,2824
Dreamprinzess,"b""@soledadobrien @ye honestly, some of kanye's addicts is due to his bipolar disorder.  \n\nif only he would take his \xf0\x9f\x92\x8a...""",no retweet username,[],2018-10-01 08:01:32+00:00,222,1709
SarahElle18,b'been free falling for the past few months trying to get in with my psychiatrist and psychologist. \ni have mixed episodes with my #bipolardisorder so its depressed/suicidal one hr &amp; energetic/socialable the next. \nhence the up/down tweets \xf0\x9f\x98\x82\n\n#mentalhealthmatters #weallhaveastory https://t.co/sefbro6qj6',no retweet username,[],2018-10-01 07:55:40+00:00,575,751
PaulPaul49,b'from @nytopinion: a growing body of medical literature suggests that the immune system is involved in psychiatric disorders from depression to bipolar disorder https://t.co/c5sveabwoa',NYTScience,[],2018-10-01 07:49:55+00:00,2665,1997
oldenail,b'from @nytopinion: a growing body of medical literature suggests that the immune system is involved in psychiatric disorders from depression to bipolar disorder https://t.co/7app7h4qeo',NYTHealth,[],2018-10-01 07:48:34+00:00,134,4970
Skylar_Writer,"b""in case anyone is curious or needs more information, here's a link from the mayo clinic on bipolar disorder (not that i for sure know that's nathan's issue): https://t.co/bxri6ojfh7 #insecure #insecurehbo""",no retweet username,[],2018-10-01 07:46:29+00:00,1415,1901
Zcabbage,"b""@ayeshakfaines as likely as it is he had a depressive episode (manic depression?), it's also not fair that he'd wordlessly cut out and stay gone and return as wordlessly as he left.""",no retweet username,[],2018-10-01 07:45:12+00:00,140,179
scorpihoelife,b'this 2 month long manic episode isn\xe2\x80\x99t working out quite the way i thought it would',no retweet username,[],2018-10-01 07:45:09+00:00,39,204
Skylar_Writer,"b'y\'all, i wonder if nathan might have bipolar disorder. mood swings, loss of interest, random bad decisions, severe depression -- all signs. but he\'s trying. but in the event that i\'m wrong, here\'s the obligatory ""but i don\'t know though""\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbf\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\n#insecurehbo @issarae @kendrick38'",no retweet username,[],2018-10-01 07:41:23+00:00,1415,1901
iiamyq,b'things that aren\xe2\x80\x99t choices:\n\n- depression\n- anxiety\n- ocd\n- bipolar disorder\n- borderline personality disorder \n- schizophrenia\n- eating disorders\n- body dysmorphia\n- suicidal thoughts\n- intrusive thoughts \n- any mental illness\n\nthanks for coming to my ted talk',hatttiegladwell,[],2018-10-01 07:41:00+00:00,652,466
laughingMan0022,"b""@jmebbk tbf clinical depression is commonly referred to as bipolar disorder now probably for reasons listed above. i like to think that we're becoming more open as a society and have more capacity to care for peoples issues without the need to size them up.""",no retweet username,[],2018-10-01 07:38:42+00:00,22,426
lbsorg,"b'@lbsorg notably turner reported that he was initially misdiagnosed as having bipolar affective disorder (""manic depression""); unusual, but not unheard of. a large 2010 survey reported that 2% of patients with lb dementia patients were initially given a bipolar diagnosis before revision.'",jpmkane,[],2018-10-01 07:38:34+00:00,4566,1574
pdxjohnny99,"b""i'm much more likely to admit publicly that i'm suffering with depression than i am to having full on bipolar disorder, and even this carries so much stigma.""",ohnoletsgocrazy,[],2018-10-01 07:29:52+00:00,29805,24227
CanadaFirst,"b'scandalously divorced from one canadian prime minister, now proud mother of another, margaret trudeau looks back at the tragic spiral that led to her battle against bipolar disorder. https://t.co/79qoyhi3ca'",no retweet username,[],2018-10-01 07:29:24+00:00,1997,4957
DrLiebknicht,b'from @nytopinion: a growing body of medical literature suggests that the immune system is involved in psychiatric disorders from depression to bipolar disorder https://t.co/c5sveabwoa',NYTScience,[],2018-10-01 07:27:32+00:00,2382,4969
IanTheInventor,"b'thank you for sharing this about your son, harry.  i live with bipolar disorder, and just knowing that there are amazing, caring, tolerant people like you around makes me feel ok about myself a bit more everyday xhugx https://t.co/tcfyfjgc5h'",FishlyQueen,[],2018-10-01 07:26:32+00:00,1796,263
mkL0vin,b'a whole essay about kanye and his bipolar disorder ? ye @kanyewest',no retweet username,[],2018-10-01 07:25:58+00:00,311,272
SarahElle18,"b'my mind is racing with a thousand different ideas and things to do.\neach thought pushes its way through before another takes over. \ni havent achieved anything today despite lots of energy &amp; wanting, really wanting, to do it all. \n\n#bipolardisorder #mentalillness'",no retweet username,[],2018-10-01 07:21:12+00:00,575,751
Gbemisoke,"b'i saw a yoruba movie yesterday where they actually had a psychologist diagnose bipolar disorder. i was pleasantly surprised, although i wish they recommended more than prayer and patience to his wife.'",no retweet username,[],2018-10-01 07:18:41+00:00,17630,747
aFineWife,b'#bpdawarenessweek https://t.co/smthfrgawi\n#bipolar #mentalhealthmatters  @lisa3001',Friendcare61,"[{'text': 'BPDAwarenessWeek', 'indices': [18, 35]}, {'text': 'bipolar', 'indices': [60, 68]}, {'text': 'MentalHealthMatters', 'indices': [69, 89]}]",2018-10-01 07:14:45+00:00,472,235
amynluv,"b'#imnotokaybecause i live with #bipolardisorder, anxiety disorders, and #chronicpain. \xf0\x9f\x98\xad\xf0\x9f\x8e\xad\xf0\x9f\x98\x83  i hate the pain, but the bipolar is what really makes things hell. #bipolar rips your soul apart. https://t.co/vs0fwyraom'",no retweet username,"[{'text': 'ImNotOkayBecause', 'indices': [0, 17]}, {'text': 'BipolarDisorder', 'indices': [30, 46]}, {'text': 'chronicpain', 'indices': [71, 83]}]",2018-10-01 07:14:29+00:00,3221,2475
RankinPrinsloo,"b'with over 15 years experience in medical insurance underwriting environment, coupled with having bipolar mood disorder and articulate creative writing and speaking skills make make an effective mental wellness advocate. https://t.co/k9p89nzsku https://t.co/ubtubowq9i'",no retweet username,[],2018-10-01 07:14:04+00:00,304,995
Friendcare61,b'#bpdawarenessweek https://t.co/smthfrgawi\n#bipolar #mentalhealthmatters  @lisa3001',no retweet username,"[{'text': 'BPDAwarenessWeek', 'indices': [0, 17]}, {'text': 'bipolar', 'indices': [42, 50]}, {'text': 'MentalHealthMatters', 'indices': [51, 71]}]",2018-10-01 07:13:55+00:00,1250,1869
duralytikcom,b'bipolar disorder and extreme\xc2\xa0happiness https://t.co/luh8n9827j https://t.co/r27vod749j',no retweet username,[],2018-10-01 07:11:57+00:00,63,28
AlekAGuy,b'@_nichibro honestly he probably has bipolar personality disorder. seems like he gets off meds a lot and has manic episodes pretty often.',no retweet username,[],2018-10-01 07:11:36+00:00,83,158
jc_cannon13,"b'@lbsorg notably turner reported that he was initially misdiagnosed as having bipolar affective disorder (""manic depression""); unusual, but not unheard of. a large 2010 survey reported that 2% of patients with lb dementia patients were initially given a bipolar diagnosis before revision.'",jpmkane,[],2018-10-01 07:11:24+00:00,822,931
doctorcurlyhair,"b""@zackbornstein kanye's actions are basically entirely explained by him having either schizophrenia or bipolar disorder \xe2\x80\x93 the former primarily consists of delusions/psychosis, and the latter of alternating periods between depression &amp; mania/delusions/psychosis.\n\nkompromat isn't even necessary""",no retweet username,[],2018-10-01 07:09:18+00:00,1839,2211
bluecurlwave,"b'@starhistorian @art_chicken @doggintrump not bipolar but schizophrenic, double personality, borderline personality disorder, let\xe2\x80\x99s see what else, oh! multiple personality disorder. these are not medically reported but it\xe2\x80\x99s in his nature of emotional habitat of his brain function.'",no retweet username,[],2018-10-01 07:07:34+00:00,100,665
Innovation2,b'viruses may be the driving force behind a range of neurological and psychiatric conditions such as depression and bipolar disorder #herpesvirushhv6a #bipolardisorder #depression #virusesdisorder #uni_wue https://t.co/dyabzszfhy https://t.co/k70ltv8poh',no retweet username,[],2018-10-01 07:03:26+00:00,1499,1654
ruffini,b'from @nytopinion: a growing body of medical literature suggests that the immune system is involved in psychiatric disorders from depression to bipolar disorder https://t.co/c5sveabwoa',NYTScience,[],2018-10-01 07:01:57+00:00,729,628
sir_lucious22,"b'i wish people understood bipolar disorder a little better. depression is easily empathized with these days but mania is uncomfortable and makes selfish, arrogant, unlikable assholes. it makes folks who are \xe2\x80\x9ca lot\xe2\x80\x9d and \xe2\x80\x9ctoo much\xe2\x80\x9d and flakey and irresponsible.'",Basseyworld,[],2018-10-01 07:01:36+00:00,113,300
DavidZosel,"b'my bipolar memoir, "" gray poopon"" is now available on amazon. be sure to give it a quick read! to purchase, here is the link https://t.co/8nplshmgnj. #memoir #mentalhealth #bipolar #author #psychology #graypoopon #bipolardisorder'",no retweet username,[],2018-10-01 07:00:52+00:00,3482,2592
artofsinging,b'new #filmfestival trailer for a #shocking new #documentary on #bipolardisorder https://t.co/qcnl4qmerp #mentalhealthmatters #mentalillness #depression',aFineWife,"[{'text': 'FilmFestival', 'indices': [19, 32]}, {'text': 'shocking', 'indices': [47, 56]}, {'text': 'Documentary', 'indices': [61, 73]}, {'text': 'BipolarDisorder', 'indices': [77, 93]}, {'text': 'MentalHealthMatters', 'indices': [118, 138]}]",2018-10-01 06:59:23+00:00,3112,976
sensei19dotjpg,b'im just living from one manic episode to the next',no retweet username,[],2018-10-01 06:59:05+00:00,14,88
dxadandburied,b'me remembering i\xe2\x80\x99m smart when i have a manic episode after months of being so depressed that my cognitive functioning is so low i can barely form a sentence https://t.co/m560tyml3n',no retweet username,[],2018-10-01 06:58:56+00:00,293,795
persiktam,"b'aura, my comic about a super hero who has bipolar disorder, is posted here for all to read: https://t.co/etvsetwy62. https://t.co/fkcsr9lgec'",BTdocs,[],2018-10-01 06:47:41+00:00,254,2535
TheBoves,"b'@brianneamira @nbcsnl @arianagrande @frankiejgrande @grandethegod @joangrande @scooterbraun he does not have bipolar disorder, he has borderline personality disorder. it is so stigmatized and you\xe2\x80\x99re making it worse. his behavior is not demonic and he is not abusive to her, but that doesn\xe2\x80\x99t mean they are healthy for each their.'",no retweet username,[],2018-10-01 06:43:25+00:00,165,243
cowboyqweer,b'@otasucc how did they get my manic episode playlist???',no retweet username,[],2018-10-01 06:40:51+00:00,140,412
free4followers,b'how your smartphone can detect bipolar disorder: https://t.co/v1cxhjxsxm #bipolar #mentalhealth #bipolarbrave #tech',no retweet username,"[{'text': 'bipolar', 'indices': [73, 81]}, {'text': 'mentalhealth', 'indices': [82, 95]}, {'text': 'bipolarbrave', 'indices': [96, 109]}, {'text': 'tech', 'indices': [110, 115]}]",2018-10-01 06:30:16+00:00,1088,1338
obese_dyke,"b'self diagnosed with severe depression, anxiety, add, insomnia, ocd, antisocial personality disorder, ptsd, bipolar disorder, &amp; schizophrenia'",no retweet username,[],2018-10-01 06:24:42+00:00,54,18
ogvek,b'@kanyewest high key think this recent string of tweets is stemming from some sort of manic episode',no retweet username,[],2018-10-01 06:24:13+00:00,94,655
rvanzen,b'g e m i n i : \n\n-bipolar \n-multiple personality disorder \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\n-blunt \n-very caring \n-the most problematic sign imaginable \n-pessimist or optimist depending on the day..\n-loves hard \n-arrogant https://t.co/jowvt7wpsw',Raeannaa_,[],2018-10-01 06:19:01+00:00,15346,6883
Sachinn_,b'from @nytopinion: a growing body of medical literature suggests that the immune system is involved in psychiatric disorders from depression to bipolar disorder https://t.co/c5sveabwoa',NYTScience,[],2018-10-01 06:18:56+00:00,216,222
muffinyeeter,b'things that aren\xe2\x80\x99t choices:\n\n- depression\n- anxiety\n- ocd\n- bipolar disorder\n- borderline personality disorder \n- schizophrenia\n- eating disorders\n- body dysmorphia\n- suicidal thoughts\n- intrusive thoughts \n- any mental illness\n\nthanks for coming to my ted talk',hatttiegladwell,[],2018-10-01 06:18:22+00:00,12,187
soler_alfredo,b'from @nytopinion: a growing body of medical literature suggests that the immune system is involved in psychiatric disorders from depression to bipolar disorder https://t.co/7app7h4qeo',NYTHealth,[],2018-10-01 06:14:01+00:00,4902,3771
viryavan1,b'from @nytopinion: a growing body of medical literature suggests that the immune system is involved in psychiatric disorders from depression to bipolar disorder https://t.co/c5sveabwoa',NYTScience,[],2018-10-01 06:07:34+00:00,1,97
jsanchezmore,b'smartphone-based psychoeducational programs may be effective for bipolar disorder management https://t.co/yubjlwdpog v\xc3\xada @psychiatryadv',BipolarBCN,[],2018-10-01 06:06:42+00:00,65,126
crystynyta84,"b'bipolar mood up, bipolar mood down -- the zigzag mood - https://t.co/voz2nwaybk via @natasha_tracy #bipolar'",no retweet username,"[{'text': 'bipolar', 'indices': [99, 107]}]",2018-10-01 06:05:31+00:00,298,733
bdimagg,"b'it\xe2\x80\x99s a sick disease that encompasses probably 75% of human beings and yet there\xe2\x80\x99s still a horrible stigma attached to it. if i look at someone and tell them i have anxiety, depression, ptsd and bipolar disorder, they\xe2\x80\x99ll think to themselves, \xe2\x80\x9coh she\xe2\x80\x99s just dramatic,\xe2\x80\x9d but i\xe2\x80\x99m not.'",no retweet username,[],2018-10-01 06:04:09+00:00,916,1076
sunruiuchiha,"b'stupid bitch didn\xe2\x80\x99t even know shit :) claimed i was suffering from split personality disorder, so i corrected her and told her i\xe2\x80\x99m schizoaffective and she said yes, you\xe2\x80\x99re suffering from split personality disorder and i was like no i have schizophrenia and bipolar disorder'",no retweet username,[],2018-10-01 06:02:56+00:00,328,88
MonMagdiel,b'from @nytopinion: a growing body of medical literature suggests that the immune system is involved in psychiatric disorders from depression to bipolar disorder https://t.co/c5sveabwoa',NYTScience,[],2018-10-01 06:02:19+00:00,593,1192
Jin_Shei,"b""this is what it's actually like to live with bipolar disorder https://t.co/6rjsdrqtkf via @selfmagazine #bipolardisorder #bipolar #depression #mania #mentalhealth #mentalillness #health #medicine #psychiatry #psychology""",CalculatingMind,[],2018-10-01 05:55:04+00:00,671,206
DsOchoa,"b""@talbertswan @kanyewest honestly, i think he has bipolar disorder.  it's kind of sad that the media publicizes his rants.""",VoteEarlyNow,[],2018-10-01 05:54:37+00:00,5052,5531
raefdd,"b'sometimes i feel like i have acute bipolar disorder. some days i feel really down in the dumps, but on other days i have the energy to do everything. sucks yknow.'",no retweet username,[],2018-10-01 05:54:11+00:00,892,532
VoteEarlyNow,"b""@talbertswan @kanyewest honestly, i think he has bipolar disorder.  it's kind of sad that the media publicizes his rants.""",no retweet username,[],2018-10-01 05:51:27+00:00,15232,16225
LaurynShort,b'yo my ass really licked ye\xe2\x80\x99s asshole for awhile.we have the same kinda bipolar disorder...all i\xe2\x80\x99m saying is that homeboy needa take his meds. it\xe2\x80\x99s actually very necessary. motherfucker over here talking crazy. shits insane.',no retweet username,[],2018-10-01 05:47:59+00:00,366,251
vizzon11,b'#bipolardisorder -it\xe2\x80\x99s real\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f https://t.co/ekdmbmo9ej',no retweet username,"[{'text': 'bipolardisorder', 'indices': [0, 16]}]",2018-10-01 05:47:49+00:00,308,1218
harleyquinnical,b'#imnotokaybecause my bipolar disorder makes me emotionally unstable some days.',no retweet username,"[{'text': 'ImNotOkayBecause', 'indices': [0, 17]}]",2018-10-01 05:45:10+00:00,985,739
poetneon,b'well i just extrapolated myself into a manic episode. fun. delete me. im so depressing. this twitter was supposed to be private/anon anyway.',no retweet username,[],2018-10-01 05:42:22+00:00,294,2730
taywann,b'is this manic episode...',no retweet username,[],2018-10-01 05:38:55+00:00,338,178
aloe_vera_wang_,b'i know we\xe2\x80\x99re all \xe2\x80\x9ceff kanye\xe2\x80\x9d but that man told us he\xe2\x80\x99s not taking his bipolar medication nor seeing a therapist and has been having a full blown manic episode (with psychotic features in my humble opinion) in front of the world and no one in his home is helping him',JayTeeSays,[],2018-10-01 05:36:38+00:00,2068,2271
SuperSaiyanT92,b'i liked a @youtube video https://t.co/k2bge1uc92 cardi b. diss track titled \xe2\x80\x9cbipolar disorder\xe2\x80\x9d by star marie \xf0\x9f\xa4\xa3 she dropped our',no retweet username,[],2018-10-01 05:34:22+00:00,68,649
nandelabra,b'@cinsistence i will celebrate the day we dispatch social workers and counselors to folks in the midst of a manic episode instead of cops. #m4a must include comprehensive mental healthcare.',no retweet username,[],2018-10-01 05:32:31+00:00,7297,1018
Ekane98,"b'@malcolmnance hard to say which he is, malcolm:  kw has recently admitted to bipolar disorder.  logic can evaporate when someone has a brain disease.'",no retweet username,[],2018-10-01 05:31:18+00:00,1,0
DeRay_Shawn,b'@vonclownstick2u @yashar @kanyewest he has already been diagnosed as bipolar. https://t.co/u43vol2xgz',cadyheron808,[],2018-10-01 05:30:15+00:00,3060,4343
ErikaNicole_18,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-10-01 05:26:27+00:00,59,354
mhmatters,b'how to find out if your child has a ... https://t.co/npcn59nzei #adoption #anorexianervosa #anxiety #attentiondeficithyperactivitydisorder #autismspectrumdisorder #bingeeatingdisorder #bipolardisorder #bulimianervosa #bullying #childhoodonsetfluencydisorder #children #depression https://t.co/d1mbrqs40w',no retweet username,"[{'text': 'Adoption', 'indices': [64, 73]}, {'text': 'AnorexiaNervosa', 'indices': [74, 90]}, {'text': 'Anxiety', 'indices': [91, 99]}]",2018-10-01 05:26:13+00:00,28345,13516
tenXdouble,b'i\xe2\x80\x99m watching manic on netflix and i\xe2\x80\x99m on episode two...this feels like it\xe2\x80\x99s going to pick up but idk',no retweet username,[],2018-10-01 05:23:22+00:00,1054,801
Litelanguagemom,b'@nsilverberg i\xe2\x80\x99ve been diagnosed with bipolar but i reject or just am in denial of the diagnosis. i\xe2\x80\x99ve had a few manic episodes and they are thrilling but i get to hyper/ungrounded. there\xe2\x80\x99s like this one video of a boy having a manic episode and people debate if it\xe2\x80\x99s fake but it\xe2\x80\x99s really',no retweet username,[],2018-10-01 05:21:14+00:00,31,294
raxxchael,"b'i wish people understood bipolar disorder a little better. depression is easily empathized with these days but mania is uncomfortable and makes selfish, arrogant, unlikable assholes. it makes folks who are \xe2\x80\x9ca lot\xe2\x80\x9d and \xe2\x80\x9ctoo much\xe2\x80\x9d and flakey and irresponsible.'",Basseyworld,[],2018-10-01 05:19:52+00:00,524,1118
cataribbeck,b'i liked a @youtube video https://t.co/kt74v7nhth 8 different types of bipolar disorder!',no retweet username,[],2018-10-01 05:18:10+00:00,149,599
