username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following 
dennisnayrock,b'5 famous funny people with bipolar disorder: https://t.co/sq7wmgdifk https://t.co/xhpnpfol9k',MentalHealthAm,[],2017-10-31 21:09:52+00:00,493,455
webtvzeiro,b'i liked a @youtube video https://t.co/mypaf92kax como \xc3\xa9 ter mania? | transtorno bipolar | parte 1',no retweet username,[],2017-10-31 21:03:58+00:00,1059,1494
mikethornsbury,b'5 famous funny people with bipolar disorder: https://t.co/sq7wmgdifk https://t.co/xhpnpfol9k',MentalHealthAm,[],2017-10-31 21:01:45+00:00,745,762
PsychAnnals,b'post-hoc analysis showed long-term efficacy of #latuda for #bipolar #depression in #children &amp; #adolescents\nread: https://t.co/hdopiz9p47 https://t.co/ij9kvwhvdk',no retweet username,"[{'text': 'Latuda', 'indices': [47, 54]}, {'text': 'bipolar', 'indices': [59, 67]}, {'text': 'depression', 'indices': [68, 79]}, {'text': 'children', 'indices': [83, 92]}, {'text': 'adolescents', 'indices': [99, 111]}]",2017-10-31 21:01:29+00:00,1413,577
MentalHealthAm,b'5 famous funny people with bipolar disorder: https://t.co/sq7wmgdifk https://t.co/xhpnpfol9k',no retweet username,[],2017-10-31 21:01:27+00:00,363182,2473
NJLJ,b'.@nyjets accused of disability discrimination against ex-linebacker in lawsuit \nhttps://t.co/02hmivukps https://t.co/6iid0ldaoj',no retweet username,[],2017-10-31 21:00:26+00:00,6099,2029
ashrafkabesh,b'how an interest in bipolar disorder drugs led to a better understanding of leukemia https://t.co/qzet8rhdl0 https://t.co/fdytx9zycb',no retweet username,[],2017-10-31 20:48:48+00:00,494,556
DailyViralVids1,b'the house \xe2\x80\x93 official trailer\xc2\xa0[hd] https://t.co/yobqorkeqd https://t.co/h8taswdpuh',no retweet username,[],2017-10-31 20:38:17+00:00,129,0
loricalabresemd,b'does your teen exhibit signs of bipolar disorder? #bipolardisorder #anxiety #suicide #teens https://t.co/8akrwso7lj https://t.co/levfknjelr',no retweet username,"[{'text': 'BipolarDisorder', 'indices': [50, 66]}, {'text': 'Anxiety', 'indices': [67, 75]}, {'text': 'Suicide', 'indices': [76, 84]}, {'text': 'Teens', 'indices': [85, 91]}]",2017-10-31 20:20:09+00:00,1409,676
carleylucas777,"b'the duke of cambridge awards suzanne hudson, chief executive of @bipolaruk, a #mbe for her services to people affected by bipolar disorder. https://t.co/abudazxylh'",RoyalFamily,"[{'text': 'MBE', 'indices': [95, 99]}]",2017-10-31 19:57:24+00:00,40,19
NAMI_Tulsa,b'we just posted this article: bphope  bp magazine community: the challenges of working while dealing with bipolar disorder: https://t.co/u0g3gx1cwq',no retweet username,[],2017-10-31 19:33:22+00:00,37,6
Reaver229,"b'the duke of cambridge awards suzanne hudson, chief executive of @bipolaruk, a #mbe for her services to people affected by bipolar disorder. https://t.co/abudazxylh'",RoyalFamily,"[{'text': 'MBE', 'indices': [95, 99]}]",2017-10-31 19:12:03+00:00,311,2634
saitamajuggler1,b'\xe3\x80\x90\xe3\x83\x9e\xe3\x82\xae\xe3\x83\xac\xe3\x82\xb3\xe3\x80\x91bp1\xe6\xb6\x88\xe8\xb2\xbb\xe3\x81\x97\xe3\x81\xa6\xe7\x9b\xb8\xe6\x89\x8b\xe5\xa4\x89\xe6\x9b\xb4\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\xaa\xe3\x82\x93\xe3\x81\xae\xe6\x84\x8f\xe5\x91\xb3\xe3\x81\x8c\xe3\x81\x82\xe3\x82\x8b\xe3\x82\x93\xe3\x81\xa0\xef\xbc\x9f https://t.co/ecxqeoafa8',no retweet username,[],2017-10-31 19:09:03+00:00,1,0
TinaMarieHen,"b'the duke of cambridge awards suzanne hudson, chief executive of @bipolaruk, a #mbe for her services to people affected by bipolar disorder. https://t.co/abudazxylh'",RoyalFamily,"[{'text': 'MBE', 'indices': [95, 99]}]",2017-10-31 19:05:33+00:00,15,144
kammuy,b'gostei de um v\xc3\xaddeo @youtube https://t.co/dlbqbdvk4w \xc3\xa9 ter mania? | transtorno bipolar | parte 1',no retweet username,[],2017-10-31 19:01:32+00:00,47,125
rtkasr,b'cortical morphology characteristics of young offspring of patients with schizophrenia or bipolar disorder https://t.co/pjgz8yk5rx https://t.co/pqdqfzybg3',els_psychiatry,[],2017-10-31 18:57:52+00:00,957,1743
Jessabelle57,b'cortical morphology characteristics of young offspring of patients with schizophrenia or bipolar disorder https://t.co/pjgz8yk5rx https://t.co/pqdqfzybg3',els_psychiatry,[],2017-10-31 18:43:42+00:00,526,807
mabrodriguezr,"b'le quiero regalar un dsm-v a todas esas personas que usan los t\xc3\xa9rminos: bipolar, depresi\xc3\xb3n, hist\xc3\xa9rico, man\xc3\xada, etc... de forma inapropiada.'",no retweet username,[],2017-10-31 18:36:19+00:00,403,226
psiqdigital,b'a computer-based cognitive training program improved cognitive function in patients with bipolar disorder: https://t.co/8yiyagcgbs https://t.co/ujgjxdj2yh',MedscapePsych,[],2017-10-31 18:31:13+00:00,271,188
SasaPostMedia,b'\xd8\xa7\xd9\x84\xd8\xa3\xd9\x85\xd8\xb1 \xd8\xa7\xd9\x84\xd8\xa5\xd9\x8a\xd8\xac\xd8\xa7\xd8\xa8\xd9\x8a \xd9\x87\xd9\x88 \xd8\xa3\xd9\x86 \xd8\xaa\xd9\x8f\xd8\xaf\xd8\xb1\xd9\x83 \xd8\xaa\xd8\xac\xd8\xb1\xd8\xa8\xd8\xaa\xd9\x83\xd8\x8c \xd9\x83\xd8\xae\xd8\xb7\xd9\x88\xd8\xa9 \xd8\xa3\xd9\x88\xd9\x84\xd9\x89 \xd9\x84\xd9\x84\xd8\xaa\xd8\xb9\xd8\xa7\xd9\x85\xd9\x84 \xd9\x85\xd8\xb9 \xd8\xa7\xd9\x84\xd8\xa3\xd9\x85\xd8\xb1 \xd9\x88\xd8\xaa\xd8\xae\xd9\x81\xd9\x8a\xd9\x81 \xd8\xad\xd8\xaf\xd9\x91\xd8\xaa\xd9\x87\n\xd9\x84\xd8\xaa\xd8\xae\xd8\xb7\xd9\x8a \xd8\xa7\xd9\x84\xd8\xad\xd8\xac\xd8\xa8 : https://t.co/cmgzkm47qt \nhttps://t.co/gq8cpn3sse',no retweet username,[],2017-10-31 18:30:15+00:00,104685,56
ameena_jain,b'a computer-based cognitive training program improved cognitive function in patients with bipolar disorder: https://t.co/qbcc2qln0y https://t.co/brbgo6x8ll',MedscapePsych,[],2017-10-31 18:28:07+00:00,257,527
newgascooker,"b'the duke of cambridge awards suzanne hudson, chief executive of @bipolaruk, a #mbe for her services to people affected by bipolar disorder. https://t.co/abudazxylh'",RoyalFamily,"[{'text': 'MBE', 'indices': [95, 99]}]",2017-10-31 18:27:45+00:00,1748,2065
CllrMikeJones,"b'the duke of cambridge awards suzanne hudson, chief executive of @bipolaruk, a #mbe for her services to people affected by bipolar disorder. https://t.co/abudazxylh'",RoyalFamily,"[{'text': 'MBE', 'indices': [95, 99]}]",2017-10-31 18:20:18+00:00,2297,158
RomanceRoyal,"b'the duke of cambridge awards suzanne hudson, chief executive of @bipolaruk, a #mbe for her services to people affected by bipolar disorder. https://t.co/abudazxylh'",RoyalFamily,"[{'text': 'MBE', 'indices': [95, 99]}]",2017-10-31 18:19:14+00:00,581,54
Oldlady12345,"b'the duke of cambridge awards suzanne hudson, chief executive of @bipolaruk, a #mbe for her services to people affected by bipolar disorder. https://t.co/abudazxylh'",RoyalFamily,"[{'text': 'MBE', 'indices': [95, 99]}]",2017-10-31 18:17:59+00:00,5776,408
wenders123,"b'the duke of cambridge awards suzanne hudson, chief executive of @bipolaruk, a #mbe for her services to people affected by bipolar disorder. https://t.co/abudazxylh'",RoyalFamily,"[{'text': 'MBE', 'indices': [95, 99]}]",2017-10-31 18:11:15+00:00,135,624
TracyGonigam,"b'the duke of cambridge awards suzanne hudson, chief executive of @bipolaruk, a #mbe for her services to people affected by bipolar disorder. https://t.co/abudazxylh'",RoyalFamily,"[{'text': 'MBE', 'indices': [95, 99]}]",2017-10-31 18:09:50+00:00,78,61
ProRoyalFamily,"b'the duke of cambridge awards suzanne hudson, chief executive of @bipolaruk, a #mbe for her services to people affected by bipolar disorder. https://t.co/abudazxylh'",RoyalFamily,"[{'text': 'MBE', 'indices': [95, 99]}]",2017-10-31 18:00:31+00:00,3261,1058
LadyCecilyNevil,"b'the duke of cambridge awards suzanne hudson, chief executive of @bipolaruk, a #mbe for her services to people affected by bipolar disorder. https://t.co/abudazxylh'",RoyalFamily,"[{'text': 'MBE', 'indices': [95, 99]}]",2017-10-31 17:53:25+00:00,2071,2054
jenniferpl2004,"b'the duke of cambridge awards suzanne hudson, chief executive of @bipolaruk, a #mbe for her services to people affected by bipolar disorder. https://t.co/abudazxylh'",RoyalFamily,"[{'text': 'MBE', 'indices': [95, 99]}]",2017-10-31 17:53:23+00:00,141,150
atiquetichu,"b'the duke of cambridge awards suzanne hudson, chief executive of @bipolaruk, a #mbe for her services to people affected by bipolar disorder. https://t.co/abudazxylh'",RoyalFamily,"[{'text': 'MBE', 'indices': [95, 99]}]",2017-10-31 17:47:34+00:00,1332,1609
OC87rd,b'6 instagram accounts that fight #stigma. these #bipolar disorder accounts enrich our understanding. https://t.co/punsaxr2oj @oc87rd https://t.co/kbsne8l4fw',DBSAlliance,"[{'text': 'Stigma', 'indices': [49, 56]}, {'text': 'bipolar', 'indices': [64, 72]}]",2017-10-31 17:41:48+00:00,1250,1021
Johan_azaelr,"b'the duke of cambridge awards suzanne hudson, chief executive of @bipolaruk, a #mbe for her services to people affected by bipolar disorder. https://t.co/abudazxylh'",RoyalFamily,"[{'text': 'MBE', 'indices': [95, 99]}]",2017-10-31 17:38:39+00:00,4,37
BBRFoundation,b'large study suggests #lithium lowers #suicide risk in patients with #bipolar disorder. https://t.co/sogmfhgu7s https://t.co/zvtoktcwdi',no retweet username,"[{'text': 'lithium', 'indices': [21, 29]}, {'text': 'suicide', 'indices': [37, 45]}, {'text': 'bipolar', 'indices': [68, 76]}]",2017-10-31 17:30:42+00:00,9684,2905
ThePMFAutism,b'#1 realize the difficulty of diagnosis https://t.co/cm1q5xnsel',no retweet username,[],2017-10-31 17:26:35+00:00,337,471
slim_douglas,"b'the duke of cambridge awards suzanne hudson, chief executive of @bipolaruk, a #mbe for her services to people affected by bipolar disorder. https://t.co/abudazxylh'",RoyalFamily,"[{'text': 'MBE', 'indices': [95, 99]}]",2017-10-31 17:26:34+00:00,3951,4461
efhelfand,"b""the benefit of working from home when you're bipolar is no one has to put up with your mania swings! #foodforthought""",no retweet username,"[{'text': 'foodforthought', 'indices': [101, 116]}]",2017-10-31 17:25:53+00:00,98,1350
SILVICULTRlX,"b'the duke of cambridge awards suzanne hudson, chief executive of @bipolaruk, a #mbe for her services to people affected by bipolar disorder. https://t.co/abudazxylh'",RoyalFamily,"[{'text': 'MBE', 'indices': [95, 99]}]",2017-10-31 17:24:53+00:00,10360,0
WorldofWindsor,"b'the duke of cambridge awards suzanne hudson, chief executive of @bipolaruk, a #mbe for her services to people affected by bipolar disorder. https://t.co/abudazxylh'",RoyalFamily,"[{'text': 'MBE', 'indices': [95, 99]}]",2017-10-31 17:22:06+00:00,2181,346
jen_perreault,"b'the duke of cambridge awards suzanne hudson, chief executive of @bipolaruk, a #mbe for her services to people affected by bipolar disorder. https://t.co/abudazxylh'",RoyalFamily,"[{'text': 'MBE', 'indices': [95, 99]}]",2017-10-31 17:20:47+00:00,1281,3044
Tutuye2,"b'the duke of cambridge awards suzanne hudson, chief executive of @bipolaruk, a #mbe for her services to people affected by bipolar disorder. https://t.co/abudazxylh'",RoyalFamily,"[{'text': 'MBE', 'indices': [95, 99]}]",2017-10-31 17:17:55+00:00,50,266
cosmos_mom,"b'the duke of cambridge awards suzanne hudson, chief executive of @bipolaruk, a #mbe for her services to people affected by bipolar disorder. https://t.co/abudazxylh'",RoyalFamily,"[{'text': 'MBE', 'indices': [95, 99]}]",2017-10-31 17:17:22+00:00,107,21
ArtMarius2,"b'the duke of cambridge awards suzanne hudson, chief executive of @bipolaruk, a #mbe for her services to people affected by bipolar disorder. https://t.co/abudazxylh'",RoyalFamily,"[{'text': 'MBE', 'indices': [95, 99]}]",2017-10-31 17:17:02+00:00,1664,4825
merman1974,"b'the duke of cambridge awards suzanne hudson, chief executive of @bipolaruk, a #mbe for her services to people affected by bipolar disorder. https://t.co/abudazxylh'",RoyalFamily,"[{'text': 'MBE', 'indices': [95, 99]}]",2017-10-31 17:15:53+00:00,3420,2067
GaffusCymru,"b'the duke of cambridge awards suzanne hudson, chief executive of @bipolaruk, a #mbe for her services to people affected by bipolar disorder. https://t.co/abudazxylh'",RoyalFamily,"[{'text': 'MBE', 'indices': [95, 99]}]",2017-10-31 17:11:36+00:00,401,521
username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following
phpellerin,"b""what causes bipolar disorder? and can it be treated? here's what we know: https://t.co/funnwmcps5 https://t.co/svxh0jtkhj""",TED_ED,[],2017-12-01 08:35:54+00:00,229,466
MargheDore25,b'bipolar disorder in subtitling by giulia pippo @trafilmproject https://t.co/udqezvlygw',no retweet username,[],2017-12-01 08:30:55+00:00,192,172
bigfundu,"b'shreevatsa nevatia, the editor-in-chief of nat geo traveller india, was diagnosed with bipolar disorder at the age of 23. his memoir \xe2\x80\x98how to travel light\xe2\x80\x99 chronicles his decade long struggle with the disorder.\n@penguinindia\nhttps://t.co/puecmtrzap https://t.co/bejtxgmchi'",thebetterindia,[],2017-12-01 08:22:04+00:00,5807,4526
ebrownrochester,"b'""i knew if i got worse, i would probably die"" via @everydayhealth https://t.co/kshlszqz0g @miastjohnboxer @keane_lynn @erezshek @jessicagimeno @marashapshay @kharyp #mentalhealth #bipolar #suicideprevention'",electroboyusa,[],2017-12-01 08:17:18+00:00,3675,4712
taslimansarii,"b'shreevatsa nevatia, the editor-in-chief of nat geo traveller india, was diagnosed with bipolar disorder at the age of 23. his memoir \xe2\x80\x98how to travel light\xe2\x80\x99 chronicles his decade long struggle with the disorder.\n@penguinindia\nhttps://t.co/puecmtrzap https://t.co/bejtxgmchi'",thebetterindia,[],2017-12-01 08:09:14+00:00,22,16
grbl_yuyuki,b'\xe3\x80\x90\xe5\x9b\x9b\xe8\xb1\xa1\xe9\x99\x8d\xe8\x87\xa8\xe3\x80\x91\n\xe6\xad\xa6\xe5\x99\xa8\xe3\x81\xab\xe7\x9b\xae\xe3\x81\x8c\xe3\x81\x84\xe3\x81\x8d\xe3\x81\x8c\xe3\x81\xa1\xe3\x81\xa0\xe3\x81\x91\xe3\x81\xa9\xe3\x80\x81\xe3\x83\xab\xe3\x83\x94\xe4\xba\xa4\xe6\x8f\x9b\xe3\x81\xab\xe7\x9d\x80\xe7\x9b\xae\xe3\x80\x82\n\xe6\x9c\x80\xe5\x88\x9d\xe3\x81\xaf\xe8\xbc\x9d\xe3\x81\x8d150\xe3\x81\xa710000\xe3\x83\xab\xe3\x83\x94\xe3\x80\x82\n\xe3\x82\xa2\xe3\x82\xb0\xe3\x83\x8b\xe3\x82\xb9\xe3\x82\x84\xe3\x83\x9e\xe3\x83\x83\xe3\x83\x81\xe3\x83\xa7\xe3\x82\x92bp1\xe3\x81\xa7\xe6\xae\xb4\xe3\x81\xa3\xe3\x81\x9f\xe3\x82\x8910000\xe8\xb2\xb0\xe3\x81\x88\xe3\x82\x8b\xe3\x82\x88\xef\xbc\x81\xe3\x82\x88\xef\xbc\x81',no retweet username,[],2017-12-01 08:07:33+00:00,23,23
Andie_Line,b'cuando vas por tu casa en armadura pesada vs cuando vas de tranquis a invadir un planeta y a conseguir las gemas del infinito. https://t.co/g53h7qllun',David_BP1,[],2017-12-01 07:47:15+00:00,698,708
kazani351,"b""what causes bipolar disorder? and can it be treated? here's what we know: https://t.co/funnwmcps5 https://t.co/svxh0jtkhj""",TED_ED,[],2017-12-01 07:27:25+00:00,225,449
NoFunOverlord,"b""first sign of mania: a severe craving for alcohol\n\nsecond sign of mania: i was tired all day but now that it's 0100 what's sleep?\n\n#bipolar""",no retweet username,"[{'text': 'bipolar', 'indices': [131, 139]}]",2017-12-01 07:19:30+00:00,3580,3028
rajdhani_delhi,b'#teenpotsmoking linked to bipolar symptoms in adulthood. read more: https://t.co/52c7adyiag #bewareteenagers #cannabis #hypomania #latestnews #dailynews',no retweet username,"[{'text': 'Teenpotsmoking', 'indices': [0, 15]}, {'text': 'BewareTeenagers', 'indices': [92, 108]}]",2017-12-01 06:55:24+00:00,2068,30
Ziggy_Daddy,b'mania: extremely elevated and excitable mood usually associated with bipolar disorder. #trump',no retweet username,"[{'text': 'Trump', 'indices': [87, 93]}]",2017-12-01 06:47:12+00:00,13506,12332
manicpanic_,b'when the psychiatrist gives the bipolar nervous wreck amphetamines for a binge eating disorder but they\xe2\x80\x99re still amphetamines https://t.co/gireqa5jsi',no retweet username,[],2017-12-01 06:45:43+00:00,258,77
selvynk,b'teenage cannabis use can lead to bipolar disorder symptoms https://t.co/usgovaeyie',no retweet username,[],2017-12-01 06:30:18+00:00,1052,263
nanyson36,"b'rcpd is seeking the public\xe2\x80\x99s assistance in locating dennis pitner. dennis was last seen on 11/29/2017, at approximately 7:00pm while walking his golden retriever. dennis suffers from bipolar disorder and dementia. please contact sheriff\xe2\x80\x99s dispatch at 909-941-1488 if located. https://t.co/fqiyokogcv'",RanchoPD,[],2017-12-01 06:03:11+00:00,55,599
minnihunni,"b""@shellywelly53 being bipolar is a disorder where a person alternates between extreme depression and mania. it's not an attitude problem.""",JaimalaHughes,[],2017-12-01 05:57:22+00:00,1707,773
guiIIotin0417,b'\xe3\x81\x84\xe3\x82\x88\xe3\x81\x84\xe3\x82\x88\xe6\x98\x8e\xe6\x97\xa5\xe3\x81\xaf\xe3\x82\xb5\xe3\x82\xa4\xe3\x83\xb3\xe6\x9c\xac\xe8\xb2\xa9\xe5\xa3\xb2\xe4\xbc\x9a\xe3\x81\xa7\xe3\x81\x99\xe3\x80\x82\xe7\x8f\xbe\xe5\x9c\xa8\xe6\x8b\x85\xe5\xbd\x93\xe3\x81\xaf\xe5\xbd\x93\xe6\x97\xa5\xe3\x81\xae\xe6\xb5\x81\xe3\x82\x8c\xe3\x81\xae\xe3\x82\xa4\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe3\x83\x88\xe3\x83\xac\xe3\x83\xbc\xe3\x83\x8b\xe3\x83\xb3\xe3\x82\xb0\xe3\x81\xa8\xe3\x81\x98\xe3\x82\x83\xe3\x82\x93\xe3\x81\x91\xe3\x82\x93\xe3\x81\xae\xe7\xb7\xb4\xe7\xbf\x92\xe4\xb8\xad\xe3\x81\xa7\xe3\x81\x99\xe3\x80\x82\n\xe3\x82\xb5\xe3\x82\xa4\xe3\x83\xb3\xe6\x9c\xac\xe3\x81\xae\xe8\xb2\xa9\xe5\xa3\xb2\xe3\x81\xaf\xe3\x81\x8a\xe3\x81\xb2\xe3\x81\xa8\xe3\x82\x8a\xe6\xa7\x98\xef\xbc\x91\xe5\x86\x8a\xe3\x81\xbe\xe3\x81\xa7\xe3\x81\xa7\xe3\x81\x99\xe3\x80\x82\xe3\x82\x88\xe3\x82\x8a\xe5\xa4\x9a\xe3\x81\x8f\xe3\x81\xae\xe3\x81\x8a\xe5\xae\xa2\xe6\xa7\x98\xe3\x81\xae\xe6\x89\x8b\xe3\x81\xab\xe6\xb8\xa1\xe3\x82\x8b\xe3\x82\x88\xe3\x81\x86\xe3\x81\x94\xe5\x8d\x94\xe5\x8a\x9b\xe3\x82\x92\xe3\x81\x8a\xe9\xa1\x98\xe3\x81\x84\xe3\x81\x84\xe3\x81\x9f\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82',bp1_akabane,[],2017-12-01 05:39:30+00:00,336,538
necrowmance,b'the side effects of my bipolar meds are so\n\ni traded mania and depressive episodes for paranoia and hallucinations',no retweet username,[],2017-12-01 05:32:02+00:00,101,139
DepressionSoltn,b'what are the signs and symptoms of bipolar disorder? - video-&gt; https://t.co/4et8j1jxsk \n#depression https://t.co/ef2foukwur',no retweet username,"[{'text': 'Depression', 'indices': [91, 102]}]",2017-12-01 05:30:22+00:00,198,17
JohnNeeley10,b'how to get through a bipolar disorder \xe2\x80\x98nervous breakdown\xe2\x80\x99: https://t.co/qpemwasphc via @bphopemag https://t.co/pnfugfj7v2',MentalHealthAm,[],2017-12-01 05:15:12+00:00,6896,6997
MagaliEstrada,b'@infobaeamerica si un bipolar duerme cuatro horas lo tenes que dopar dos o tres semanas para que le baje la man\xc3\xada jajaja pero que lindo esssss',no retweet username,[],2017-12-01 05:11:24+00:00,405,534
BhanJawn,"b'@starwarsnewsnet beautiful,wonderful,i don\xe2\x80\x99t want tributes to end,bc it means the\xf0\x9f\x8c\x8ehas moved on\xf0\x9f\x98\xa2i must tell you, bc i have no doubt carrie\xe2\x80\x99d tell u herself (i\xe2\x80\x99ve seen her correct ppl on this a dozen times)that bipolar disorder &amp; manic depression=same thing &amp; manic depression=the outdated term'",no retweet username,[],2017-12-01 05:06:23+00:00,2832,3245
Anthony_A1NLA,"b'rcpd is seeking the public\xe2\x80\x99s assistance in locating dennis pitner. dennis was last seen on 11/29/2017, at approximately 7:00pm while walking his golden retriever. dennis suffers from bipolar disorder and dementia. please contact sheriff\xe2\x80\x99s dispatch at 909-941-1488 if located. https://t.co/fqiyokogcv'",RanchoPD,[],2017-12-01 05:03:31+00:00,199,1446
be_love2020,b'\xe3\x81\x84\xe3\x82\x88\xe3\x81\x84\xe3\x82\x88\xe6\x98\x8e\xe6\x97\xa5\xe3\x81\xaf\xe3\x82\xb5\xe3\x82\xa4\xe3\x83\xb3\xe6\x9c\xac\xe8\xb2\xa9\xe5\xa3\xb2\xe4\xbc\x9a\xe3\x81\xa7\xe3\x81\x99\xe3\x80\x82\xe7\x8f\xbe\xe5\x9c\xa8\xe6\x8b\x85\xe5\xbd\x93\xe3\x81\xaf\xe5\xbd\x93\xe6\x97\xa5\xe3\x81\xae\xe6\xb5\x81\xe3\x82\x8c\xe3\x81\xae\xe3\x82\xa4\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe3\x83\x88\xe3\x83\xac\xe3\x83\xbc\xe3\x83\x8b\xe3\x83\xb3\xe3\x82\xb0\xe3\x81\xa8\xe3\x81\x98\xe3\x82\x83\xe3\x82\x93\xe3\x81\x91\xe3\x82\x93\xe3\x81\xae\xe7\xb7\xb4\xe7\xbf\x92\xe4\xb8\xad\xe3\x81\xa7\xe3\x81\x99\xe3\x80\x82\n\xe3\x82\xb5\xe3\x82\xa4\xe3\x83\xb3\xe6\x9c\xac\xe3\x81\xae\xe8\xb2\xa9\xe5\xa3\xb2\xe3\x81\xaf\xe3\x81\x8a\xe3\x81\xb2\xe3\x81\xa8\xe3\x82\x8a\xe6\xa7\x98\xef\xbc\x91\xe5\x86\x8a\xe3\x81\xbe\xe3\x81\xa7\xe3\x81\xa7\xe3\x81\x99\xe3\x80\x82\xe3\x82\x88\xe3\x82\x8a\xe5\xa4\x9a\xe3\x81\x8f\xe3\x81\xae\xe3\x81\x8a\xe5\xae\xa2\xe6\xa7\x98\xe3\x81\xae\xe6\x89\x8b\xe3\x81\xab\xe6\xb8\xa1\xe3\x82\x8b\xe3\x82\x88\xe3\x81\x86\xe3\x81\x94\xe5\x8d\x94\xe5\x8a\x9b\xe3\x82\x92\xe3\x81\x8a\xe9\xa1\x98\xe3\x81\x84\xe3\x81\x84\xe3\x81\x9f\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82',bp1_akabane,[],2017-12-01 04:53:56+00:00,619,993
bangtanblossxm,"b'im not a mutual but i use lamotrigine for manic depression/bipolar (which i have, ask your doctor first and get diangnosed properly) and i take escitalopram which is for both depression and anxiety. i reccomend talking to your doctor about escitalopram. https://t.co/gayfelfnp7'",no retweet username,[],2017-12-01 04:51:33+00:00,809,33
Dallas889P,"b'mom reveals texas girl, 15, who vanished with her passport after connecting with a much older predator on snapchat is off her meds and in a manic phase of her bipolar disorder \nhttps://t.co/suhmwchana https://t.co/eculcozd2e'",no retweet username,[],2017-12-01 04:48:56+00:00,4,0
shelleyxoxo,"b'rcpd is seeking the public\xe2\x80\x99s assistance in locating dennis pitner. dennis was last seen on 11/29/2017, at approximately 7:00pm while walking his golden retriever. dennis suffers from bipolar disorder and dementia. please contact sheriff\xe2\x80\x99s dispatch at 909-941-1488 if located. https://t.co/fqiyokogcv'",RanchoPD,[],2017-12-01 04:41:00+00:00,128,281
JU5TJAM3S,"b'it\xe2\x80\x99s easy to see depression \xe2\x80\x93 at least the kind of depression we associate with slumped shoulders, feeling dead... https://t.co/tzfgofpnfe'",no retweet username,[],2017-12-01 04:36:49+00:00,3,0
SbcsdOhannessia,"b'rcpd is seeking the public\xe2\x80\x99s assistance in locating dennis pitner. dennis was last seen on 11/29/2017, at approximately 7:00pm while walking his golden retriever. dennis suffers from bipolar disorder and dementia. please contact sheriff\xe2\x80\x99s dispatch at 909-941-1488 if located. https://t.co/fqiyokogcv'",RanchoPD,[],2017-12-01 04:26:48+00:00,1560,474
khasanah2728,b'cantik dan cerianya bumil \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\n. . . \nmodel : midi dress bp1 putih \nharga 205.000 \n\xe3\x85\xa4\nld 100-115\xe2\x80\xa6 https://t.co/xmzfxspn8l',no retweet username,[],2017-12-01 04:24:33+00:00,60,86
CollegeReentry,"b""i'm not a 'failure' for leaving jobs that hurt my #mentalhealth https://t.co/l4v19gwqhr https://t.co/iobuusgdds""",no retweet username,"[{'text': 'MentalHealth', 'indices': [50, 63]}]",2017-12-01 04:15:06+00:00,447,1026
DaenerysRocio,"b'rcpd is seeking the public\xe2\x80\x99s assistance in locating dennis pitner. dennis was last seen on 11/29/2017, at approximately 7:00pm while walking his golden retriever. dennis suffers from bipolar disorder and dementia. please contact sheriff\xe2\x80\x99s dispatch at 909-941-1488 if located. https://t.co/fqiyokogcv'",RanchoPD,[],2017-12-01 04:11:30+00:00,288,456
suck_it1980,"b'rcpd is seeking the public\xe2\x80\x99s assistance in locating dennis pitner. dennis was last seen on 11/29/2017, at approximately 7:00pm while walking his golden retriever. dennis suffers from bipolar disorder and dementia. please contact sheriff\xe2\x80\x99s dispatch at 909-941-1488 if located. https://t.co/fqiyokogcv'",RanchoPD,[],2017-12-01 04:10:36+00:00,109,257
Ethansbarbie,b'@dirtydolanbb bipolar is a manic depression:) i suffer with it. it causes a period of depression and mood!',no retweet username,[],2017-12-01 03:58:33+00:00,3209,1151
EndTimesComics,"b'bravo @danharmon.  i myself suffer from depression too. bipolar manic depressive, actually.'",no retweet username,[],2017-12-01 03:57:52+00:00,101,593
fredloulou1977,b'https://t.co/ff9vvp0a0o',no retweet username,[],2017-12-01 03:35:01+00:00,772,2705
williams_backup,"b'rcpd is seeking the public\xe2\x80\x99s assistance in locating dennis pitner. dennis was last seen on 11/29/2017, at approximately 7:00pm while walking his golden retriever. dennis suffers from bipolar disorder and dementia. please contact sheriff\xe2\x80\x99s dispatch at 909-941-1488 if located. https://t.co/fqiyokogcv'",RanchoPD,[],2017-12-01 03:34:05+00:00,380,922
littlelauralala,"b""what causes bipolar disorder? and can it be treated? here's what we know: https://t.co/funnwmcps5 https://t.co/svxh0jtkhj""",TED_ED,[],2017-12-01 03:30:39+00:00,95,373
wtpphilly1776,"b'rcpd is seeking the public\xe2\x80\x99s assistance in locating dennis pitner. dennis was last seen on 11/29/2017, at approximately 7:00pm while walking his golden retriever. dennis suffers from bipolar disorder and dementia. please contact sheriff\xe2\x80\x99s dispatch at 909-941-1488 if located. https://t.co/fqiyokogcv'",RanchoPD,[],2017-12-01 03:10:34+00:00,151,553
