username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following,label 
GreaterThanIll,becoming “that girl:” the bipolar girl https://t.co/otetusljtv https://t.co/tndlplfimd,no retweet username,[],2017-10-30 13:00:40+00:00,1430,639,[]
AndyTheRed83,@willz1982 @pauley01sa was she diagnosed with severe bipolar 😂😂,no retweet username,[],2017-10-30 11:10:34+00:00,1143,687,['diagnosed with']
PinkPinkpetunia,@teamtrace the freedom-not-being-free thing is putting up quite the body count.  he’s a diagnosed bipolar schizophrenic. the nra lobbies specifically to prevent gov’t from limiting his access to an ar-15.,aiken2be,[],2017-10-30 05:43:27+00:00,3875,4545,['diagnosed bipolar']
obese_dyke,"self diagnosed with severe depression, anxiety, add, insomnia, ocd, antisocial personality disorder, ptsd, bipolar disorder, &amp; schizophrenia",no retweet username,[],2017-10-30 04:54:49+00:00,54,18,['diagnosed with']
ChulayoM,@chulayom was diagnosed with bipolar 2014 and its sad how people especially my cousin think im crazy..n tells people to be careful around me,tshidischillie,[],2017-10-30 04:33:36+00:00,8433,6025,"['diagnosed with', 'diagnosed with bipolar']"
aiken2be,@teamtrace the freedom-not-being-free thing is putting up quite the body count.  he’s a diagnosed bipolar schizophrenic. the nra lobbies specifically to prevent gov’t from limiting his access to an ar-15.,no retweet username,[],2017-10-30 03:22:56+00:00,373,1415,['diagnosed bipolar']
OverallAverage,"@mcjuggernuggets hey jesse, i was diagnosed with bipolar disorder in august of 2017. i am a really big fan! can we do a collab or something?",no retweet username,[],2017-10-30 03:15:37+00:00,48,187,"['diagnosed with', 'diagnosed with bipolar']"
tshidischillie,@chulayom was diagnosed with bipolar 2014 and its sad how people especially my cousin think im crazy..n tells people to be careful around me,no retweet username,[],2017-10-30 03:09:29+00:00,1258,1394,"['diagnosed with', 'diagnosed with bipolar']"
PinkyCMentalKid,"@kendallraeonyt watched your slender vid, as a diagnosed bipolar 1, schitzoeffective sufferer i thank you for understanding",no retweet username,[],2017-10-30 02:57:43+00:00,2,39,['diagnosed bipolar']
LADco,i was just diagnosed with bipolar disorder,no retweet username,[],2017-10-30 02:55:46+00:00,307,341,"['diagnosed with', 'diagnosed with bipolar']"
CGEEEE69,⚠️psa: our lovely mississippi “fall” has been diagnosed with bipolar disorder. it will be in the high 70’s &amp; low 80’s next week.,no retweet username,[],2017-10-30 02:52:38+00:00,269,381,"['diagnosed with', 'diagnosed with bipolar']"
_elonb,brb crying at @imaginedragons as a newly diagnosed bipolar. thank you guys so much for everything you do. thank you endlessly 💖,no retweet username,[],2017-10-30 02:26:09+00:00,249,595,['diagnosed bipolar']
stjohnbaptiste,@lucianaberger took a cpn at a&amp;e to push referral of already diagnosed rapid cycling bipolar onto psychiatrist (and meds). still took 12 months (2016).,no retweet username,[],2017-10-30 00:23:25+00:00,234,727,[]
spreadtheashes,@ety04 i was diagnosed with something akin to bipolar disorder.,no retweet username,[],2017-10-29 22:09:25+00:00,673,269,['diagnosed with']
bluejustice,@electroboyusa best friend was 1st person i knew diagnosed w/ #bipolar disorder &gt;20 yrs ago. dr. jamison's books were 1st i read.#nationalmentalhealthday,no retweet username,"[{'text': 'bipolar', 'indices': [62, 70]}]",2017-10-29 20:57:47+00:00,350,1794,[]
EvErick95,i went with a psychiatrist for an adhd evaluation. but i ended up being diagnosed with bipolar disorder instead. it confirmed my suspicions,no retweet username,[],2017-10-29 20:32:54+00:00,507,1108,"['diagnosed with', 'diagnosed with bipolar']"
lastshot_45,just diagnosed myself with bipolar disorder,no retweet username,[],2017-10-29 20:24:31+00:00,855,586,[]
KimmyLoves24,@missmccleary @angel1970schild that is so true. my depression started when i was 20. then i was diagnosed w severe depression &amp; bipolar. my mom passed in july &amp; now it bad,no retweet username,[],2017-10-29 18:59:16+00:00,167,487,[]
caroljuanaa,"@taylorlseymour some information about my bipolar. ive been diagnosed since i was 12 but im just manipulating you right, https://t.co/eluzuy1wib",no retweet username,[],2017-10-29 17:11:09+00:00,231,165,[]
baden26,interesting.  my sleep apnea was diagnosed about the same time as my bipolar ii diagnosis.  i can definitely say... https://t.co/9sfkvpvrxm,no retweet username,[],2017-10-29 16:52:45+00:00,42,147,[]
tamera_va,"@westsideladyy according to his ex wife he was diagnosed with bipolar disorder, that would help explain why he’s been so erratic lately.",no retweet username,[],2017-10-29 16:49:16+00:00,3655,1021,"['diagnosed with', 'diagnosed with bipolar']"
getwellbe,"this wellbe reader was diagnosed bipolar &amp; put on lithium, resulting in kidney and thyroid damage. now, she's on more mild med. #getwellbe https://t.co/uf0fbco2s4",no retweet username,[],2017-10-29 15:24:03+00:00,451,423,['diagnosed bipolar']
wynfreya,@kdwow_ thank you for spreading awareness of bipolar. i was diagnosed in 1998 &amp; even some of my family still don’t get it. ppl want to listen 2 u ❤️,no retweet username,[],2017-10-29 15:12:12+00:00,15603,189,[]
boringextasy,"@hausofdevone see when i came out to my psyche i just got diagnosed bipolar i, but the benzos are legit",no retweet username,[],2017-10-29 10:19:09+00:00,593,188,"['got diagnosed', 'diagnosed bipolar']"
Syelpii,said by a mother who has a daughter diagnosed with social anxiety and bipolar ii,no retweet username,[],2017-10-29 08:43:46+00:00,3319,653,['diagnosed with']
Fetal_Mistake,"@whocare12747851 @sayhorrayhorray @teenmom literally what you just said. yes, je was diagnosed w/ bipolar, but now she says that was a misdiagnosis. https://t.co/lsvdpxoq9e",no retweet username,[],2017-10-29 05:13:57+00:00,6068,433,[]
OverallAverage,@htcvive just got diagnosed with bipolar disorder a few months ago. would love it to try out the vive 😉,no retweet username,[],2017-10-29 04:39:36+00:00,48,187,"['got diagnosed', 'diagnosed with', 'diagnosed with bipolar']"
OverallAverage,@loganpaul #yolo maverick life watched all ur vlogs. diagnosed w/ bipolar at age 18. 4 days b4college. writingbook ab my life. cani meet u?,no retweet username,"[{'text': 'YOLO', 'indices': [11, 16]}]",2017-10-29 04:33:14+00:00,48,187,[]
OverallAverage,@pewdiepie i always wished to meet u. just diagnosed w/ bipolar. writing book ab my life. would love for you to read it. thx 4 reading. 👊,no retweet username,[],2017-10-29 04:28:19+00:00,48,187,[]
OverallAverage,@jk_rowling diagnosed w/ bipolar. u r my hero. read harry potter n 2 weeks. writing a book ab my experiences. mean the world 2 me if u reply,no retweet username,[],2017-10-29 04:24:30+00:00,48,187,[]
OverallAverage,@bipolarstyle would ❤️ 2 b on the show! just diagnosed w/ bipolar at 18 yrs old. appendectomy a few days ago. looking forward to your reply.,no retweet username,[],2017-10-29 04:14:18+00:00,48,187,[]
jenniferbhull,@talkingaboutbpd i’be been diagnosed with “soft” bipolar or “bipolar unspecified.” maybe that?,no retweet username,[],2017-10-29 02:04:17+00:00,689,1301,['diagnosed with']
obese_dyke,"self diagnosed with severe depression, anxiety, add, insomnia, ocd, antisocial personality disorder, ptsd, bipolar disorder, &amp; schizophrenia",no retweet username,[],2017-10-29 00:24:51+00:00,54,18,['diagnosed with']
OverallAverage,@prattprattpratt just diagnosed w/ bipolar. u r my hero. i’m writing a book ab my experiences. would mean the world 2 me if u reply,no retweet username,[],2017-10-28 22:49:19+00:00,48,187,[]
OverallAverage,@edsheeran just diagnosed w/ bipolar. u r a hero in my eyes. i’m writing a book ab my experiences. would mean the world 2 me if u reply.,no retweet username,[],2017-10-28 22:48:25+00:00,48,187,[]
OverallAverage,@stephenking just diagnosed w/ bipolar. u r a hero in my eyes. i’m writing a book ab my experiences. would mean the world 2 me if u reply.,no retweet username,[],2017-10-28 22:46:57+00:00,48,187,[]
OverallAverage,@meghan_trainor just diagnosed w/ bipolar. u r a hero in my eyes. i’m writing a book ab my experiences. would mean the world 2 me if u reply,no retweet username,[],2017-10-28 22:39:56+00:00,48,187,[]
OverallAverage,@rustyrockets just diagnosed w/ bipolar. u r a hero in my eyes. i’m writing a book ab my experiences. would mean the world 2 me if u reply.,no retweet username,[],2017-10-28 19:21:50+00:00,48,187,[]
OverallAverage,@ddlovato recently diagnosed w/ bipolar. u r a hero in my eyes. i am writing a book ab my experiences. would mean the world 2 me if u reply.,no retweet username,[],2017-10-28 19:17:31+00:00,48,187,['recently diagnosed']
Rythagoras13,[is legitimately mentally unstable and diagnosed bipolar] yea scorpio season is freaking nuts,riplimewire,[],2017-10-28 18:32:31+00:00,28,152,['diagnosed bipolar']
tixmaneskin,but like it’s weird because like i was diagnosed with bipolar in 2013 and now it might just be the ptsd mood swings. it’s so wow.,no retweet username,[],2017-10-28 18:19:15+00:00,4186,3004,"['diagnosed with', 'diagnosed with bipolar']"
kimberlycarrel1,i diagnosed my self with bipolar,_adianelyy,[],2017-10-28 18:05:11+00:00,361,341,[]
_adianelyy,i diagnosed my self with bipolar,no retweet username,[],2017-10-28 17:36:37+00:00,379,414,[]
spaceseijoh,the news of my classmate being diagnosed w stage 1 bipolar disorder has been on my mind for hours i really hope he gets better soon 😔🙏🏼,no retweet username,[],2017-10-28 17:27:58+00:00,1523,187,[]
intimate_1,"@imbossnails yes, i too suffer from bipolar depression. i was diagnosed with a very rare cancer which the chemo change me psychologically &amp; mentally😢😢😢",no retweet username,[],2017-10-28 17:12:42+00:00,508,975,['diagnosed with']
phenomemental,i'm a time for change champion &amp; a bipolar uk peer support group facilitator. i'm also diagnosed with bipolar disorder &amp; open to questions.,no retweet username,[],2017-10-28 14:11:06+00:00,511,1611,"['diagnosed with', 'diagnosed with bipolar']"
woodburyblog,advice from a blogger diagnosed with bipolar 1 to those newly diagnosed. via @calculatingmind https://t.co/uj6f67x4mq https://t.co/talwxg0eak,thisismindwise,[],2017-10-28 14:02:05+00:00,89,355,"['diagnosed with', 'diagnosed with bipolar']"
CalculatingMind,advice from a blogger diagnosed with bipolar 1 to those newly diagnosed. via @calculatingmind https://t.co/uj6f67x4mq https://t.co/talwxg0eak,thisismindwise,[],2017-10-28 13:54:43+00:00,4133,3102,"['diagnosed with', 'diagnosed with bipolar']"
JamesTu80218176,advice from a blogger diagnosed with bipolar 1 to those newly diagnosed. via @calculatingmind https://t.co/uj6f67x4mq https://t.co/talwxg0eak,thisismindwise,[],2017-10-28 13:52:55+00:00,63,221,"['diagnosed with', 'diagnosed with bipolar']"
thisismindwise,advice from a blogger diagnosed with bipolar 1 to those newly diagnosed. via @calculatingmind https://t.co/uj6f67x4mq https://t.co/talwxg0eak,no retweet username,[],2017-10-28 13:52:01+00:00,4549,1466,"['diagnosed with', 'diagnosed with bipolar']"
press_not_sorry,"@femmenistfatale @rey_z my sister was diagnosed with bpd, but was convinced she had rapid-cycle bipolar. the ""manipulative"" label was very damaging in terms of...",no retweet username,[],2017-10-28 09:08:52+00:00,1848,566,['diagnosed with']
Undeadlife_xj3t,"@billythekid9830 because i was diagnosed with bipolar depression? i can’t just get over that, but i try to not let it affect me as much. you’re literally",no retweet username,[],2017-10-27 23:42:00+00:00,487,434,"['diagnosed with', 'diagnosed with bipolar']"
jfreeromeo,"@jellydonutsrule same until i recently experienced ""mania"" and now i'm diagnosed bipolar type 1 &amp; found a treatment that finally works",no retweet username,[],2017-10-27 23:27:04+00:00,3700,1448,['diagnosed bipolar']
username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following,label
bigfundu,"shreevatsa nevatia, the editor-in-chief of nat geo traveller india, was diagnosed with bipolar disorder at the age of 23. his memoir ‘how to travel light’ chronicles his decade long struggle with the disorder.
@penguinindia
https://t.co/puecmtrzap https://t.co/bejtxgmchi",thebetterindia,[],2017-12-01 08:22:04+00:00,5807,4526,"['diagnosed with', 'diagnosed with bipolar']"
taslimansarii,"shreevatsa nevatia, the editor-in-chief of nat geo traveller india, was diagnosed with bipolar disorder at the age of 23. his memoir ‘how to travel light’ chronicles his decade long struggle with the disorder.
@penguinindia
https://t.co/puecmtrzap https://t.co/bejtxgmchi",thebetterindia,[],2017-12-01 08:09:14+00:00,22,16,"['diagnosed with', 'diagnosed with bipolar']"
ZestyLefty,"@kivabay ""extremely"" bipolar?
fuk i hope not!

was diagnosed a yr ago with bipo2: so far i've experienced ""proudly riding the good end of bipo"", ""not that kind of crazy"", &amp; ""i'm bi: you figure out if it's curious or polar "".

(haven't seen schizo-affective tones in your posts: you good?)",no retweet username,[],2017-12-01 06:35:46+00:00,101,549,[]
obese_dyke,"self diagnosed with severe depression, anxiety, add, insomnia, ocd, antisocial personality disorder, ptsd, bipolar disorder, &amp; schizophrenia",no retweet username,[],2017-12-01 05:54:45+00:00,54,18,['diagnosed with']
softcuddlyhyuck,the reason i put 'diagnosed bipolar' in my bio is not to be edgy but because it is such a huge part of me that it's the first step towards accepting my illness,no retweet username,[],2017-12-01 03:37:01+00:00,79,81,[]
wordsarehearts,this is a page from my #bipolar memoir clown &amp; i which is my reaction to my bipolar diagnosis. appearances in the text by #jesuschrist and @blackdoginst https://t.co/lz3ut97cau @erezshek @cm_blackwood @saneaustralia @sanemag https://t.co/kpfl6xikrk,clownandi,"[{'text': 'bipolar', 'indices': [38, 46]}]",2017-12-01 03:16:58+00:00,614,619,['bipolar diagnosis']
nastyladymj,at least i don't take it as personally as i used too. and it has helped since he has finally got diagnosed and taking medication for his bipolar disorder that he's a little bit more tolerable but still.,no retweet username,[],2017-12-01 02:42:50+00:00,196,368,['got diagnosed']
USciencesSHAC,"“i was diagnosed with depression at age 15. life became challenging in college. after a near-successful suicide attempt, i was referred to a psychologist. in our first meeting, she diagnosed me with depression &amp; adhd. that was a huge turning point for me.” https://t.co/to4nkav6g0",ADDitudeMag,[],2017-12-01 02:04:46+00:00,259,726,['diagnosed with']
HealthyPlace,"“i was diagnosed with depression at age 15. life became challenging in college. after a near-successful suicide attempt, i was referred to a psychologist. in our first meeting, she diagnosed me with depression &amp; adhd. that was a huge turning point for me.” https://t.co/to4nkav6g0",ADDitudeMag,[],2017-12-01 01:46:12+00:00,64689,23769,['diagnosed with']
LaydenRobinson,this is a page from my #bipolar memoir clown &amp; i which is my reaction to my bipolar diagnosis. appearances in the text by #jesuschrist and @blackdoginst https://t.co/lz3ut97cau @erezshek @cm_blackwood @saneaustralia @sanemag https://t.co/kpfl6xikrk,clownandi,"[{'text': 'bipolar', 'indices': [38, 46]}]",2017-12-01 01:11:03+00:00,83408,91747,['bipolar diagnosis']
clownandi,this is a page from my #bipolar memoir clown &amp; i which is my reaction to my bipolar diagnosis. appearances in the text by #jesuschrist and @blackdoginst https://t.co/lz3ut97cau @erezshek @cm_blackwood @saneaustralia @sanemag https://t.co/kpfl6xikrk,no retweet username,"[{'text': 'bipolar', 'indices': [23, 31]}]",2017-12-01 00:30:22+00:00,3440,2183,['bipolar diagnosis']
RealVioletWitch,"that manic/depressive one for instance? no memory of that meeting with the dr, no memory of the rapid mood swings, and no memory of writing the blog entry.
i knew i'd been diagnosed bipolar, but i had no idea when, why, or by whom.",no retweet username,[],2017-12-01 00:29:04+00:00,97,222,['diagnosed bipolar']
RealVioletWitch,"this post talks about alternating between manic and depressive as often as daily, including a switch during a session with the psychiatrist; that's when she was diagnosed bipolar.
https://t.co/dfcmefc2yl",no retweet username,[],2017-12-01 00:27:41+00:00,97,222,['diagnosed bipolar']
Audrey_E_Ander,"“i was diagnosed with depression at age 15. life became challenging in college. after a near-successful suicide attempt, i was referred to a psychologist. in our first meeting, she diagnosed me with depression &amp; adhd. that was a huge turning point for me.” https://t.co/to4nkav6g0",ADDitudeMag,[],2017-12-01 00:17:06+00:00,635,2396,['diagnosed with']
JKSCN,"“i was diagnosed with depression at age 15. life became challenging in college. after a near-successful suicide attempt, i was referred to a psychologist. in our first meeting, she diagnosed me with depression &amp; adhd. that was a huge turning point for me.” https://t.co/to4nkav6g0",ADDitudeMag,[],2017-12-01 00:12:25+00:00,1416,4826,['diagnosed with']
StueyDay,"@nicki_alty i understand. was first diagnosed with severe depression in 98, but then bipolar about ten years ago.
just knew it was more than depression.",no retweet username,[],2017-12-01 00:06:31+00:00,1948,2776,"['first diagnosed', 'diagnosed with']"
trulylovelee,"“i was diagnosed with depression at age 15. life became challenging in college. after a near-successful suicide attempt, i was referred to a psychologist. in our first meeting, she diagnosed me with depression &amp; adhd. that was a huge turning point for me.” https://t.co/to4nkav6g0",ADDitudeMag,[],2017-12-01 00:02:58+00:00,7585,6124,['diagnosed with']
ADDitudeMag,"“i was diagnosed with depression at age 15. life became challenging in college. after a near-successful suicide attempt, i was referred to a psychologist. in our first meeting, she diagnosed me with depression &amp; adhd. that was a huge turning point for me.” https://t.co/to4nkav6g0",no retweet username,[],2017-12-01 00:00:52+00:00,49199,3349,['diagnosed with']
eyeswideshut75,"@alexandlau i got cbt 3(ish) yrs ago, after a 7month wait. yrs back i was diagnosed type 2 bipolar. but they couldn't treat it so went back to previous depression diagnosis. which doesn't help. sigh.",no retweet username,[],2017-11-30 23:52:27+00:00,1601,3172,[]
rydertrilla,"@frostthecreator practically. dr. robles at ur service for any mental illnesses, $10 off ur first consultation if ur diagnosed with schizophrenia, personality disorder and/or bipolar disease. contact my assistant frankie if needed at 1-800-you-ugly",no retweet username,[],2017-11-30 23:50:36+00:00,4205,840,['diagnosed with']
Starry_out,"@matthewlive @wharkavy yep, i was diagnosed with mdd and became increasingly frustrated when meds weren't working. tried a bunch of different ones. finally got bipolar ii dx. different meds. made a world of difference!",no retweet username,[],2017-11-30 23:41:08+00:00,9,52,['diagnosed with']
RainbowJewelArt,"who thinks this is true about #bpd vs. #bipolar 

medications work very effectively on me, yet i'm #bpd, 

either they got my diagnosis wrong or this is not correct information, any thoughts? https://t.co/bor2b6l4kv",no retweet username,"[{'text': 'BPD', 'indices': [30, 34]}, {'text': 'Bipolar', 'indices': [39, 47]}, {'text': 'BPD', 'indices': [99, 103]}]",2017-11-30 23:09:19+00:00,2313,1620,[]
NU_GHS,this #globalhealthursday researchers at northwestern have found that light therapy may help people diagnosed with bipolar depression. read more here: https://t.co/q3qpcao6ks,no retweet username,"[{'text': 'GlobalHealthursday', 'indices': [5, 24]}]",2017-11-30 23:00:00+00:00,408,148,"['diagnosed with', 'diagnosed with bipolar']"
TrendyShrink,"if the has been previously diagnosed with bipolar disorder or schizoaffective disorder, the risk of postpartum psychosis is high. and yes, if untreated it may last longer, as they require mood stabilizers. https://t.co/8waic6hefo",no retweet username,[],2017-11-30 21:00:03+00:00,3836,2015,"['diagnosed with', 'diagnosed with bipolar']"
To_Thriving,"@duncan_ellison @to_thriving (1/3) diagnosed with #bipolar 1992. awarded ba psych major ‘97.  had to give up double major with english. 

in uni: up to 3 steady jobs at once &amp; several clinical episodes. due to bd &amp; poor employment #counselling from university i was not on track for grad school or a career.",current_mike,"[{'text': 'bipolar', 'indices': [68, 76]}]",2017-11-30 20:45:53+00:00,56,88,['diagnosed with']
duumb_biitch_,"ive been doctoraly diagnosed with bipolar disorder, depression, anxiety, ptsd, histrionic personality disorder, and i'm borderline.",no retweet username,[],2017-11-30 19:26:05+00:00,112,70,"['diagnosed with', 'diagnosed with bipolar']"
kelciree,when i asked my old psychiatrist about my symptoms of bipolar ii disorder she completely wrote me off so i assumed that meant i was wrong but guess who just saw a new highly recommended psychiatrist and immediately got diagnosed with bipolar ii 🤷🏻‍♀️🙋🏻‍♀️,no retweet username,[],2017-11-30 19:23:09+00:00,726,2345,"['got diagnosed', 'diagnosed with', 'diagnosed with bipolar']"
rxshelleinhell,"lol if you are not clinically diagnosed with bipolar disorder than please stop saying that you're ""like soooooooo bipolar"" 😅",nudistnuns,[],2017-11-30 19:21:52+00:00,3327,2740,"['diagnosed with', 'diagnosed with bipolar']"
rxshelleinhell,if you're not bipolar please stop saying you are please please please if you're not diagnosed don't claim it,MeMyselfAnNy,[],2017-11-30 19:21:48+00:00,3327,2740,[]
Advocate4Meek,"i saw so many kids become suicidal, wrongly diagnosed as bipolar, and drooling in a powerful medicated daze.",no retweet username,[],2017-11-30 19:09:53+00:00,175,158,['diagnosed as bipolar']
current_mike,"@duncan_ellison @to_thriving (1/3) diagnosed with #bipolar 1992. awarded ba psych major ‘97.  had to give up double major with english. 

in uni: up to 3 steady jobs at once &amp; several clinical episodes. due to bd &amp; poor employment #counselling from university i was not on track for grad school or a career.",no retweet username,"[{'text': 'bipolar', 'indices': [50, 58]}]",2017-11-30 17:36:40+00:00,458,798,['diagnosed with']
HawksDandelion,"@dropthedisorder @raisingvoicescv @clinpsychlucy @annecooke14 @jimvanos1 @viscidula @bipolaruk ...aaaannnnd....
that's not mentioning (or paying any attention to) all the #gifted people that risk being ""diagnosed"" bipolar
(simply because a 180 mile-per-hour-brain needs (***to learn and take***) a break too...if ye wanna avoid crashing...)

(more on this on seng btw..)",no retweet username,[],2017-11-30 17:23:31+00:00,376,76,[]
YourChoiceUK,important advice to anyone diagnosed schizophrenic or bipolar. make sure psychiatrist is aware of any trauma or drug dependency,no retweet username,[],2017-11-30 17:16:14+00:00,736,1409,[]
hype_rad,"@crowdfire #cfchat q4 ""the boy that swallowed light"" maybe? referencing my first experience with mania (manic; diagnosed bipolar 1; ecstatic existence + ""psychosis""). cannot unsee these universal truths. also, singularities swallow light, and those keep popping up in my thoughts… #cosmic.",no retweet username,"[{'text': 'cfchat', 'indices': [11, 18]}]",2017-11-30 17:01:13+00:00,60,79,['diagnosed bipolar']
ebooks_promoter,"krishna, an immigrant from india and an engineer by profession, is diagnosed with bipolar disorder in his late twenties after a failed relationship with courtney, an #american woman who has beautiful blue eyes. twenty years later, when krishna is in his 👉 https://t.co/ybi2emys51 https://t.co/iaw8ncnth1",bestebooks_ca,[],2017-11-30 16:28:00+00:00,7977,8897,"['diagnosed with', 'diagnosed with bipolar']"
CardiacHealth,"didyouknow individual's diagnosed with mental illness including schizophrenia, bipolar &amp; major depressive disorder are at high risk for heart disease including being diagnosed 12 to 15years earlier than the general population https://t.co/4rwrkblhg9",no retweet username,[],2017-11-30 15:45:02+00:00,3655,4851,['diagnosed with']
MyLifeAsJ,"@sir_mr_dr this makes no sense lol most medical issues are out of people’s control. you could marry the a woman, have a child &amp; the child at 15 is diagnosed with bipolar, you disowning your child? would you want someone telling your child they aren’t good enough cause of their disorder?",no retweet username,[],2017-11-30 15:43:25+00:00,1695,989,"['diagnosed with', 'diagnosed with bipolar']"
auntiekarkar,"what is #dualdiagnosis and why is it difficult? new. | https://t.co/u3odqfwqy7 |
#mentalhealth #addiction #bipolar #mhchat #mhsm https://t.co/kt98x2z9nh",HealthyPlace,"[{'text': 'DualDiagnosis', 'indices': [26, 40]}, {'text': 'mentalhealth', 'indices': [99, 112]}, {'text': 'addiction', 'indices': [113, 123]}, {'text': 'bipolar', 'indices': [124, 132]}]",2017-11-30 15:01:33+00:00,270,270,[]
HealthyPlace,"what is #dualdiagnosis and why is it difficult? new. | https://t.co/u3odqfwqy7 |
#mentalhealth #addiction #bipolar #mhchat #mhsm https://t.co/kt98x2z9nh",no retweet username,"[{'text': 'DualDiagnosis', 'indices': [8, 22]}, {'text': 'mentalhealth', 'indices': [81, 94]}, {'text': 'addiction', 'indices': [95, 105]}, {'text': 'bipolar', 'indices': [106, 114]}]",2017-11-30 15:00:12+00:00,64689,23769,[]
bestebooks_ca,"krishna, an immigrant from india and an engineer by profession, is diagnosed with bipolar disorder in his late twenties after a failed relationship with courtney, an #american woman who has beautiful blue eyes. twenty years later, when krishna is in his 👉 https://t.co/ybi2emys51 https://t.co/iaw8ncnth1",no retweet username,[],2017-11-30 14:31:58+00:00,72208,67001,"['diagnosed with', 'diagnosed with bipolar']"
DrSRKT,"shreevatsa nevatia, the editor-in-chief of nat geo traveller india, was diagnosed with bipolar disorder at the age of 23. his memoir ‘how to travel light’ chronicles his decade long struggle with the disorder.
@penguinindia
https://t.co/puecmtrzap https://t.co/bejtxgmchi",thebetterindia,[],2017-11-30 14:18:04+00:00,392,500,"['diagnosed with', 'diagnosed with bipolar']"
nvrknwmthr,"told my daughter i was diagnosed with bipolar ii. explained to her what it was, that it was genetic, and how she might eventually get it, too.

after we had separated, she texted me and told me she's worried that she might be bipolar.",no retweet username,[],2017-11-30 14:05:55+00:00,192,274,"['diagnosed with', 'diagnosed with bipolar']"
onikagema,guys ive been officially diagnosed with bipolar disorder after like two years of being studied! not only do i want to thank god but jesus as well,no retweet username,[],2017-11-30 12:56:02+00:00,245,388,"['diagnosed with', 'diagnosed with bipolar']"
JaveedAhmedM,"shreevatsa nevatia, the editor-in-chief of nat geo traveller india, was diagnosed with bipolar disorder at the age of 23. his memoir ‘how to travel light’ chronicles his decade long struggle with the disorder.
@penguinindia
https://t.co/puecmtrzap https://t.co/bejtxgmchi",thebetterindia,[],2017-11-30 12:26:33+00:00,854,1579,"['diagnosed with', 'diagnosed with bipolar']"
MeruGokhale,"shreevatsa nevatia, the editor-in-chief of nat geo traveller india, was diagnosed with bipolar disorder at the age of 23. his memoir ‘how to travel light’ chronicles his decade long struggle with the disorder.
@penguinindia
https://t.co/puecmtrzap https://t.co/bejtxgmchi",thebetterindia,[],2017-11-30 11:42:59+00:00,14754,685,"['diagnosed with', 'diagnosed with bipolar']"
lakshminitya,"shreevatsa nevatia, the editor-in-chief of nat geo traveller india, was diagnosed with bipolar disorder at the age of 23. his memoir ‘how to travel light’ chronicles his decade long struggle with the disorder.
@penguinindia
https://t.co/puecmtrzap https://t.co/bejtxgmchi",thebetterindia,[],2017-11-30 11:36:12+00:00,528,1543,"['diagnosed with', 'diagnosed with bipolar']"
TonyBeamish,"bipolar spouses... who's taking care of you? a diagnosis of bipolar disorder demands attention. spouses, family and friends often have to cope with their loved one’s serious mood an https://t.co/iumj0ln8g7 #therapy https://t.co/byt55xpacs",_carrienet_,[],2017-11-30 11:33:13+00:00,4002,2017,[]
_carrienet_,"bipolar spouses... who's taking care of you? a diagnosis of bipolar disorder demands attention. spouses, family and friends often have to cope with their loved one’s serious mood an https://t.co/iumj0ln8g7 #therapy https://t.co/byt55xpacs",no retweet username,[],2017-11-30 11:30:28+00:00,82474,62826,[]
PenguinIndia,"shreevatsa nevatia, the editor-in-chief of nat geo traveller india, was diagnosed with bipolar disorder at the age of 23. his memoir ‘how to travel light’ chronicles his decade long struggle with the disorder.
@penguinindia
https://t.co/puecmtrzap https://t.co/bejtxgmchi",thebetterindia,[],2017-11-30 11:23:02+00:00,230357,2293,"['diagnosed with', 'diagnosed with bipolar']"
terence_fdes,"shreevatsa nevatia, the editor-in-chief of nat geo traveller india, was diagnosed with bipolar disorder at the age of 23. his memoir ‘how to travel light’ chronicles his decade long struggle with the disorder.
@penguinindia
https://t.co/puecmtrzap https://t.co/bejtxgmchi",thebetterindia,[],2017-11-30 11:16:41+00:00,2722,4008,"['diagnosed with', 'diagnosed with bipolar']"
thebetterindia,"shreevatsa nevatia, the editor-in-chief of nat geo traveller india, was diagnosed with bipolar disorder at the age of 23. his memoir ‘how to travel light’ chronicles his decade long struggle with the disorder.
@penguinindia
https://t.co/puecmtrzap https://t.co/bejtxgmchi",no retweet username,[],2017-11-30 11:00:24+00:00,706602,4486,"['diagnosed with', 'diagnosed with bipolar']"
AfroVoiceNews,next witness is ms claudia campbell. she was is a volunteer counsellor. she was diagnosed with bipolar. #lifeesidimeni @ann7tv https://t.co/apsoa4ng47,Nhlajules,"[{'text': 'LifeEsidimeni', 'indices': [119, 133]}]",2017-11-30 10:42:28+00:00,342167,544,"['diagnosed with', 'diagnosed with bipolar']"
NeliMsomi,"the second witness of the day is claudia campbell. she was is a volunteer counsellor. she was diagnosed with bipolar and schizophrenia in 2008.

state advocate tebogo hutamo objects campbell's testimony, saying that her evidence is not relevant to #lifeesidimeni",Bhekisisa_MG,[],2017-11-30 10:41:13+00:00,5071,4039,"['diagnosed with', 'diagnosed with bipolar']"
isizulu,"#lifeesidimeni campbell says she suffered a head injury in 2008, and has been diagnosed with schyzopbrenia and bipolar since then. she says she is here because she is also passionate about mental healthcare services. mr",ewnreporter,"[{'text': 'LifeEsidimeni', 'indices': [17, 31]}]",2017-11-30 10:40:54+00:00,349,102,['diagnosed with']
