username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following,label
PaanJr,"she’s clinically diagnosed. she has bipolar history and mild depression.

yes something happened yg buat dia tak boleh kawal diri dia. dia sakit teruk dalam 2-3 bulan ni.

pls check her ig past weeks or months. boleh nampak dgn mata kasar perbezaan dulu dan sekarang.",vnnmn_,[],2018-03-01 03:17:47+00:00,4887,582,[]
exsixtwosix,"the university of oxford found that while persons diagnosed with bipolar disorder or schizophrenia appeared more violent than persons without diagnosis, when investigating further into families it turned out that the siblings of the persons with diagnoses were just as violent.",no retweet username,[],2018-03-01 01:55:34+00:00,1663,216,"['diagnosed with', 'diagnosed with bipolar']"
Burgundy915,"@meiko75 @flyyytattedsky sky needs to be on some type of medication and be professionally diagnosed by a psychiatrist for possible bipolar disorder, multiple personality disorder or schizophrenia. #realtalk #blackinkcrew",Burgundy915,[],2018-03-01 01:54:08+00:00,37,172,[]
Natural8Queen,@imapotato @julieconnolly @tedlieu @sarahpalinusa in their life be it past trauma or something current drugs won’t change that 👀 now i could be totally wrong but i have thought this for a long time that when people get diagnosed with a certain mental illness like bipolar or schizophrenia it may literally give them an excuse to,no retweet username,[],2018-03-01 01:45:17+00:00,9121,594,['diagnosed with']
say_heather,"""the link between experiencing a troubled childhood and subsequently being diagnosed with [bipolar] is extremely strong."" https://t.co/bhfaw9dxyv #bipolar #mentalhealth #research",bpHopeMag,[],2018-03-01 00:34:32+00:00,220,1054,"['being diagnosed', 'diagnosed with']"
noelmauricio2,"@imsojinxy @deepakmohanlal4 @abc was also diagnosed w/schizoaffective &amp; bipolar disorder. point is, yes, i carry concealed, but i never had to pull it out, never had to shoot anyone, or had the desire to shoot anyone!",no retweet username,[],2018-03-01 00:15:56+00:00,2249,3709,[]
stoppsychabuse,"study explores meanings of bipolar disorder to those diagnosed
#bipolar #research #psychiatry #psychology #mentalhealth
https://t.co/aas32c8chp",Mad_In_America,"[{'text': 'bipolar', 'indices': [83, 91]}, {'text': 'research', 'indices': [92, 101]}, {'text': 'psychiatry', 'indices': [102, 113]}, {'text': 'psychology', 'indices': [114, 125]}, {'text': 'mentalhealth', 'indices': [126, 139]}]",2018-02-28 23:58:50+00:00,87,82,[]
LeeboGear,"@bravingruin i used to be a gun owner in the u.k back in the day. i was later diagnosed with bipolar, and now i can't. nothing has changed since then, just the diagnosis. i could technically make this a civil rights issue, but fook it lol",no retweet username,[],2018-02-28 23:20:25+00:00,259,458,"['diagnosed with', 'diagnosed with bipolar']"
MHA_MI,"""the link between experiencing a troubled childhood and subsequently being diagnosed with [bipolar] is extremely strong."" https://t.co/bhfaw9dxyv #bipolar #mentalhealth #research",bpHopeMag,[],2018-02-28 22:15:40+00:00,764,1277,"['being diagnosed', 'diagnosed with']"
laurahday,"@hatttiegladwell @nhsmillion @nhsengland sertraline made me manic and citalopram made me cycle between mania and severe depression, nobody took this as a sign that i could have bipolar and instead recommended fluoxetine... i still haven’t been diagnosed with bipolar but science says i must have it ??? what do i even do",no retweet username,[],2018-02-28 21:40:12+00:00,1832,1634,"['have bipolar', 'diagnosed with', 'diagnosed with bipolar']"
hatttiegladwell,@laurahday @nhsmillion @nhsengland following the things i did in my thread i was diagnosed with bipolar disorder in a few months. you have to be so thorough and refuse to take no for an answer and demand you see a specialist. xx,no retweet username,[],2018-02-28 21:39:05+00:00,38716,5166,"['diagnosed with', 'diagnosed with bipolar']"
krause_se,"""the link between experiencing a troubled childhood and subsequently being diagnosed with [bipolar] is extremely strong."" https://t.co/bhfaw9dxyv #bipolar #mentalhealth #research",bpHopeMag,[],2018-02-28 21:07:50+00:00,54,373,"['being diagnosed', 'diagnosed with']"
HealthyPlace,"how i accepted my diagnosis of #bipolar2 disorder. new. | https://t.co/vjayhqvifn |
#mentalhealth #bipolar #depression #mhchat #mhsm https://t.co/xenpw6wn1b",no retweet username,"[{'text': 'Bipolar2', 'indices': [31, 40]}, {'text': 'mentalhealth', 'indices': [84, 97]}, {'text': 'bipolar', 'indices': [98, 106]}]",2018-02-28 20:01:53+00:00,64682,23766,[]
mikequeau,"she’s clinically diagnosed. she has bipolar history and mild depression.

yes something happened yg buat dia tak boleh kawal diri dia. dia sakit teruk dalam 2-3 bulan ni.

pls check her ig past weeks or months. boleh nampak dgn mata kasar perbezaan dulu dan sekarang.",vnnmn_,[],2018-02-28 19:46:43+00:00,79,318,[]
dr_tealawler,"""bipolar is an illness that doesn't have to define who you are and on your good days there’s no better person to be around."" jayne collins was diagnosed with #bipolar disorder in 2002, and shares what 'recovery' means for her personally: https://t.co/zjcrodhvfg #mentalhealth",TogetherMW,[],2018-02-28 19:34:43+00:00,109,113,['diagnosed with']
martavision,"psychiatric diagnosis in children
https://t.co/fanamhpt6q
#mentalhealth #psychiatry #pasadena #children #family #bipolar https://t.co/fq0t2uwjyh",no retweet username,"[{'text': 'mentalhealth', 'indices': [58, 71]}, {'text': 'psychiatry', 'indices': [72, 83]}, {'text': 'pasadena', 'indices': [84, 93]}, {'text': 'children', 'indices': [94, 103]}, {'text': 'family', 'indices': [104, 111]}]",2018-02-28 19:06:09+00:00,4861,2573,[]
DrJoeHaraszti,"psychiatric diagnosis in children
https://t.co/vniuxlw6ct
#mentalhealth #psychiatry #pasadena #children #family #bipolar https://t.co/nldb9orx3m",no retweet username,"[{'text': 'mentalhealth', 'indices': [58, 71]}, {'text': 'psychiatry', 'indices': [72, 83]}, {'text': 'pasadena', 'indices': [84, 93]}, {'text': 'children', 'indices': [94, 103]}, {'text': 'family', 'indices': [104, 111]}]",2018-02-28 19:06:09+00:00,353,527,[]
ColinBBaker,"psychiatric diagnosis in children
https://t.co/lgcpi0vwhw
#mentalhealth #psychiatry #pasadena #children #family #bipolar https://t.co/urno343caa",no retweet username,"[{'text': 'mentalhealth', 'indices': [58, 71]}, {'text': 'psychiatry', 'indices': [72, 83]}, {'text': 'pasadena', 'indices': [84, 93]}, {'text': 'children', 'indices': [94, 103]}, {'text': 'family', 'indices': [104, 111]}]",2018-02-28 19:06:09+00:00,1154,2303,[]
KISSMediaCo,"psychiatric diagnosis in children
https://t.co/hmmhlhvtgv
#mentalhealth #psychiatry #pasadena #children #family #bipolar https://t.co/qwut4r6hfr",no retweet username,"[{'text': 'mentalhealth', 'indices': [58, 71]}, {'text': 'psychiatry', 'indices': [72, 83]}, {'text': 'pasadena', 'indices': [84, 93]}, {'text': 'children', 'indices': [94, 103]}, {'text': 'family', 'indices': [104, 111]}]",2018-02-28 19:06:08+00:00,784,1875,[]
rogerscott,"psychiatric diagnosis in children
https://t.co/wijk0xohqa
#mentalhealth #psychiatry #pasadena #children #family #bipolar https://t.co/zqtodontvf",no retweet username,"[{'text': 'mentalhealth', 'indices': [58, 71]}, {'text': 'psychiatry', 'indices': [72, 83]}, {'text': 'pasadena', 'indices': [84, 93]}, {'text': 'children', 'indices': [94, 103]}, {'text': 'family', 'indices': [104, 111]}]",2018-02-28 19:06:03+00:00,2872,1161,[]
ShayMohdz,"she’s clinically diagnosed. she has bipolar history and mild depression.

yes something happened yg buat dia tak boleh kawal diri dia. dia sakit teruk dalam 2-3 bulan ni.

pls check her ig past weeks or months. boleh nampak dgn mata kasar perbezaan dulu dan sekarang.",vnnmn_,[],2018-02-28 18:22:19+00:00,847,434,[]
Jin_Shei,"""the link between experiencing a troubled childhood and subsequently being diagnosed with [bipolar] is extremely strong."" https://t.co/bhfaw9dxyv #bipolar #mentalhealth #research",bpHopeMag,[],2018-02-28 18:06:27+00:00,671,206,"['being diagnosed', 'diagnosed with']"
themuslimhippie,"""the link between experiencing a troubled childhood and subsequently being diagnosed with [bipolar] is extremely strong."" https://t.co/bhfaw9dxyv #bipolar #mentalhealth #research",bpHopeMag,[],2018-02-28 18:02:57+00:00,3812,1303,"['being diagnosed', 'diagnosed with']"
bpHopeMag,"""the link between experiencing a troubled childhood and subsequently being diagnosed with [bipolar] is extremely strong."" https://t.co/bhfaw9dxyv #bipolar #mentalhealth #research",no retweet username,[],2018-02-28 18:00:41+00:00,11721,4534,"['being diagnosed', 'diagnosed with']"
unpackedsparkle,"@nrmentalhealth @menhealuk @goodmenproject @malesuicide_oz @chaos2cured @faicdanish @alexdaviespbts @bipolarbattle @bipolarstyle @mocwithtiffany @healthmediagal1 @clownandi @mhchat @mhmatters i’m in that category, and i definitely struggled with #suicide before i got my diagnosis. once diagnosed #bipolar, i realized i just needed to reframe my pain and make it my power and i’ve been unstoppable since then.",unpackedsparkle,[],2018-02-28 17:56:07+00:00,3434,3854,[]
moselmensch,"@tensecondcynic once this list gets sold off to walmart, will there be targeted marketing based on my diagnosis? will i get different ads based on whether i'm diagnosed with clinical depression vs. bipolar 1?",no retweet username,[],2018-02-28 17:54:54+00:00,737,1192,['diagnosed with']
fhnmoiselle,"she’s clinically diagnosed. she has bipolar history and mild depression.

yes something happened yg buat dia tak boleh kawal diri dia. dia sakit teruk dalam 2-3 bulan ni.

pls check her ig past weeks or months. boleh nampak dgn mata kasar perbezaan dulu dan sekarang.",vnnmn_,[],2018-02-28 17:49:31+00:00,798,545,[]
HealthyPlace,"how i accepted my diagnosis of #bipolar2 disorder. new. | https://t.co/vjayhqvifn |
#mentalhealth #bipolar #depression #mhsm #mhchat https://t.co/v9irakublz",no retweet username,"[{'text': 'Bipolar2', 'indices': [31, 40]}, {'text': 'mentalhealth', 'indices': [84, 97]}, {'text': 'bipolar', 'indices': [98, 106]}]",2018-02-28 17:30:30+00:00,64682,23766,[]
ConnConnection,"@staciemkelly yes. diagnosed with bipolar disorder my first year of law school (way back in 1990.) put the extracurricular activity “council of former patients, mclean hospital” on my resume despite advice from career services office to take it off. it’s been far easier for me to be honest.",no retweet username,[],2018-02-28 17:26:42+00:00,7070,5366,"['diagnosed with', 'diagnosed with bipolar']"
CosmopolitanUK,'why being diagnosed with bipolar didn't mean the end of the world for me' https://t.co/09k3r0qcw4,no retweet username,[],2018-02-28 17:21:10+00:00,347240,1419,"['being diagnosed', 'diagnosed with', 'diagnosed with bipolar']"
Bethvald,"@disciple4lif my mom whopped me everyday because it was somewhere in the bible when i finally got diagnosed with bipolar she refused to put me on meds because god was going to take care of it, my life has been hell on earth its not always greener on this side",no retweet username,[],2018-02-28 17:10:18+00:00,13,110,"['got diagnosed', 'diagnosed with', 'diagnosed with bipolar']"
IllumRecovery,"are you or someone you know in need of information on dual-diagnosis &amp; mental health treatment? if so come check out our latest page that addresses treating such things as depression, anxiety, ptsd, unresolved trauma, bipolar disorder and more... https://t.co/zqvc0fr6zj https://t.co/apgvhmcn3s",no retweet username,[],2018-02-28 16:56:48+00:00,161,216,[]
healtheo360,"""bipolar is an illness that doesn't have to define who you are and on your good days there’s no better person to be around."" jayne collins was diagnosed with #bipolar disorder in 2002, and shares what 'recovery' means for her personally: https://t.co/zjcrodhvfg #mentalhealth",TogetherMW,[],2018-02-28 16:46:06+00:00,14223,7213,['diagnosed with']
sapanabasnet,"""bipolar is an illness that doesn't have to define who you are and on your good days there’s no better person to be around."" jayne collins was diagnosed with #bipolar disorder in 2002, and shares what 'recovery' means for her personally: https://t.co/zjcrodhvfg #mentalhealth",TogetherMW,[],2018-02-28 16:40:24+00:00,1848,797,['diagnosed with']
DisabilityLib,"""bipolar is an illness that doesn't have to define who you are and on your good days there’s no better person to be around."" jayne collins was diagnosed with #bipolar disorder in 2002, and shares what 'recovery' means for her personally: https://t.co/zjcrodhvfg #mentalhealth",TogetherMW,[],2018-02-28 16:39:25+00:00,850,393,['diagnosed with']
pilooo33_,"she’s clinically diagnosed. she has bipolar history and mild depression.

yes something happened yg buat dia tak boleh kawal diri dia. dia sakit teruk dalam 2-3 bulan ni.

pls check her ig past weeks or months. boleh nampak dgn mata kasar perbezaan dulu dan sekarang.",vnnmn_,[],2018-02-28 16:24:58+00:00,1551,469,[]
Gxdisss,"she’s clinically diagnosed. she has bipolar history and mild depression.

yes something happened yg buat dia tak boleh kawal diri dia. dia sakit teruk dalam 2-3 bulan ni.

pls check her ig past weeks or months. boleh nampak dgn mata kasar perbezaan dulu dan sekarang.",vnnmn_,[],2018-02-28 16:23:53+00:00,252,238,[]
ThatGirlOpinion,"@realbuntyking say a media personality gets diagnosed with bipolar disorder. they’ve already been diagnosed before and have been seeking treatment (that has been successful), but this publicly outs them as suffering from this disorder.

the stigma could very well ruin their lives.",no retweet username,[],2018-02-28 16:20:08+00:00,2776,309,"['diagnosed with', 'diagnosed with bipolar']"
naquib_najib,"she’s clinically diagnosed. she has bipolar history and mild depression.

yes something happened yg buat dia tak boleh kawal diri dia. dia sakit teruk dalam 2-3 bulan ni.

pls check her ig past weeks or months. boleh nampak dgn mata kasar perbezaan dulu dan sekarang.",vnnmn_,[],2018-02-28 16:19:39+00:00,842,1244,[]
CosmopolitanUK,'why being diagnosed with bipolar didn't mean the end of the world for me' https://t.co/nqs0nw2iwr,no retweet username,[],2018-02-28 16:15:10+00:00,347240,1419,"['being diagnosed', 'diagnosed with', 'diagnosed with bipolar']"
gemmyred,"""bipolar is an illness that doesn't have to define who you are and on your good days there’s no better person to be around."" jayne collins was diagnosed with #bipolar disorder in 2002, and shares what 'recovery' means for her personally: https://t.co/zjcrodhvfg #mentalhealth",TogetherMW,[],2018-02-28 16:14:31+00:00,3074,4963,['diagnosed with']
EmotionalBlood,"@nrmentalhealth @menhealuk @goodmenproject @malesuicide_oz @chaos2cured @faicdanish @alexdaviespbts @bipolarbattle @bipolarstyle @mocwithtiffany @healthmediagal1 @clownandi @mhchat @mhmatters i’m in that category, and i definitely struggled with #suicide before i got my diagnosis. once diagnosed #bipolar, i realized i just needed to reframe my pain and make it my power and i’ve been unstoppable since then.",unpackedsparkle,[],2018-02-28 16:14:20+00:00,720,1208,[]
EleanorSegall,"""bipolar is an illness that doesn't have to define who you are and on your good days there’s no better person to be around."" jayne collins was diagnosed with #bipolar disorder in 2002, and shares what 'recovery' means for her personally: https://t.co/zjcrodhvfg #mentalhealth",TogetherMW,[],2018-02-28 16:10:44+00:00,17203,18918,['diagnosed with']
annekifli,"she’s clinically diagnosed. she has bipolar history and mild depression.

yes something happened yg buat dia tak boleh kawal diri dia. dia sakit teruk dalam 2-3 bulan ni.

pls check her ig past weeks or months. boleh nampak dgn mata kasar perbezaan dulu dan sekarang.",vnnmn_,[],2018-02-28 16:00:57+00:00,3679,915,[]
teaaaqlh,"she’s clinically diagnosed. she has bipolar history and mild depression.

yes something happened yg buat dia tak boleh kawal diri dia. dia sakit teruk dalam 2-3 bulan ni.

pls check her ig past weeks or months. boleh nampak dgn mata kasar perbezaan dulu dan sekarang.",vnnmn_,[],2018-02-28 15:42:19+00:00,397,334,[]
MrsMoyyy,"she’s clinically diagnosed. she has bipolar history and mild depression.

yes something happened yg buat dia tak boleh kawal diri dia. dia sakit teruk dalam 2-3 bulan ni.

pls check her ig past weeks or months. boleh nampak dgn mata kasar perbezaan dulu dan sekarang.",vnnmn_,[],2018-02-28 15:42:03+00:00,1086,2065,[]
vnnmn_,@sammykhorrr57 default check up. she diagnosed with bipolar on 2014/15 kalau tak salah. mild depression on 2012.,no retweet username,[],2018-02-28 15:39:28+00:00,1140,385,"['diagnosed with', 'diagnosed with bipolar']"
daisyydahlia,"she’s clinically diagnosed. she has bipolar history and mild depression.

yes something happened yg buat dia tak boleh kawal diri dia. dia sakit teruk dalam 2-3 bulan ni.

pls check her ig past weeks or months. boleh nampak dgn mata kasar perbezaan dulu dan sekarang.",vnnmn_,[],2018-02-28 15:37:07+00:00,215,211,[]
Tmstffrd,"""bipolar is an illness that doesn't have to define who you are and on your good days there’s no better person to be around."" jayne collins was diagnosed with #bipolar disorder in 2002, and shares what 'recovery' means for her personally: https://t.co/zjcrodhvfg #mentalhealth",TogetherMW,[],2018-02-28 15:36:46+00:00,10373,10447,['diagnosed with']
zulaihaanuar_,"she’s clinically diagnosed. she has bipolar history and mild depression.

yes something happened yg buat dia tak boleh kawal diri dia. dia sakit teruk dalam 2-3 bulan ni.

pls check her ig past weeks or months. boleh nampak dgn mata kasar perbezaan dulu dan sekarang.",vnnmn_,[],2018-02-28 15:36:20+00:00,10408,981,[]
vnnmn_,"she’s clinically diagnosed. she has bipolar history and mild depression.

yes something happened yg buat dia tak boleh kawal diri dia. dia sakit teruk dalam 2-3 bulan ni.

pls check her ig past weeks or months. boleh nampak dgn mata kasar perbezaan dulu dan sekarang.",no retweet username,[],2018-02-28 15:05:55+00:00,1140,385,[]
TogetherMW,"""bipolar is an illness that doesn't have to define who you are and on your good days there’s no better person to be around."" jayne collins was diagnosed with #bipolar disorder in 2002, and shares what 'recovery' means for her personally: https://t.co/zjcrodhvfg #mentalhealth",no retweet username,[],2018-02-28 15:01:07+00:00,73383,2027,['diagnosed with']
ThePMFAutism,"unlike people whose disorder emerges during adulthood, teens diagnosed with bipolar disorder find themselves... https://t.co/0qt4u1hjed",no retweet username,[],2018-02-28 14:13:21+00:00,337,471,"['diagnosed with', 'diagnosed with bipolar']"
purplelilgirl,"i didn't understand my dad's bipolar disorder, until i got diagnosed too... #bipolardisorder #mentalillness

https://t.co/5fu2wp8w91",bipolarcrash,"[{'text': 'bipolardisorder', 'indices': [94, 110]}, {'text': 'mentalillness', 'indices': [111, 125]}]",2018-02-28 12:48:09+00:00,1815,4326,"['got diagnosed', 'i got diagnosed']"
bipolarcrash,"i didn't understand my dad's bipolar disorder, until i got diagnosed too... #bipolardisorder #mentalillness

https://t.co/5fu2wp8w91",no retweet username,"[{'text': 'bipolardisorder', 'indices': [76, 92]}, {'text': 'mentalillness', 'indices': [93, 107]}]",2018-02-28 12:22:16+00:00,90,184,"['got diagnosed', 'i got diagnosed']"
jokerlaw,ne #blog post up now. #psychiatrist #appointment #mentalhealth #bpd #bipolar #depression #blogger #writer https://t.co/4z3asgmyrf https://t.co/0oukggxxmu,blogmhad,"[{'text': 'blog', 'indices': [17, 22]}, {'text': 'psychiatrist', 'indices': [36, 49]}, {'text': 'appointment', 'indices': [50, 62]}, {'text': 'mentalhealth', 'indices': [63, 76]}, {'text': 'bpd', 'indices': [77, 81]}, {'text': 'bipolar', 'indices': [82, 90]}, {'text': 'depression', 'indices': [91, 102]}, {'text': 'blogger', 'indices': [103, 111]}, {'text': 'writer', 'indices': [112, 119]}]",2018-02-28 08:02:38+00:00,195,586,[]
blogmhad,ne #blog post up now. #psychiatrist #appointment #mentalhealth #bpd #bipolar #depression #blogger #writer https://t.co/4z3asgmyrf https://t.co/0oukggxxmu,no retweet username,"[{'text': 'blog', 'indices': [3, 8]}, {'text': 'psychiatrist', 'indices': [22, 35]}, {'text': 'appointment', 'indices': [36, 48]}, {'text': 'mentalhealth', 'indices': [49, 62]}, {'text': 'bpd', 'indices': [63, 67]}, {'text': 'bipolar', 'indices': [68, 76]}, {'text': 'depression', 'indices': [77, 88]}, {'text': 'blogger', 'indices': [89, 97]}, {'text': 'writer', 'indices': [98, 105]}]",2018-02-28 07:44:23+00:00,301,140,[]
Mom_AgainstGuns,"serious request: if i have any friends who have been diagnosed with bipolar disorder, can you please pm me? i am... https://t.co/w3ooj5zweg",PennyDew,[],2018-02-28 06:39:01+00:00,1209,4923,"['diagnosed with', 'diagnosed with bipolar']"
RikkiMarieT,@praetorianscott me too!!!! i got kicked out of school due to it. i'm bipolar and wasn't diagnosed at those ages until after it was too late. i get so mad when ppl do each other dirty like that. hits to home man. i feel ya. &lt;3,no retweet username,[],2018-02-28 04:58:27+00:00,384,440,[]
PasteIHusky,"@jack_septic_eye as someone who just has a friend diagnosed with bipolar depression, this means a lot. around a month the ago he attempted to commit suicide and then yet again around 6 weeks ago. he's alive and fine for the most part. so glad that this is happening!",no retweet username,[],2018-02-28 04:55:15+00:00,4,28,"['diagnosed with', 'diagnosed with bipolar']"
TWITLYBUTTON,"@inghamfamily 58 had some good 1 on 1 time with linus today 
i understand a little how #ocd may feel i have #bipolar was diagnosed 7 yrs ago &amp; still trying to figure out how to live with it. it is a slow up hill journey
#ifamforever #ifamresolution #ifam #chrisingham #sarahingham https://t.co/9oggcss7c5",no retweet username,"[{'text': 'OCD', 'indices': [87, 91]}]",2018-02-28 04:54:52+00:00,168,748,[]
BombShelleNoel,"@breakofdmg always admired you because you’re not afraid to speak your truth and speak up and teach about what matters. when i was diagnosed with bipolar i looked to you because you weren’t afraid to be honest about who you were. and it helps me, help others.",no retweet username,[],2018-02-28 04:38:43+00:00,284,712,"['diagnosed with', 'diagnosed with bipolar']"
mainemoosetrax,"i have borderline personality disorder, and was also recently diagnosed as bipolar. please stop assuming that everyone who does something terrible must be mentally ill. this is extremely harmful to mentally ill people.",TheCalicoDavis,[],2018-02-28 04:19:05+00:00,987,955,"['recently diagnosed', 'diagnosed as bipolar']"
TChivese,"he was diagnosed with bipolar so this was another whammy. they have been assuring him that whilst this is a lifestyle change (yet again), he will be okay. he has been able to see a dietician, a counsellor and also taught how to self-administer the medication.",ChelleChipato,[],2018-02-28 04:05:19+00:00,23222,23160,"['diagnosed with', 'diagnosed with bipolar']"
Weisse_Frauen,"@markdice can we all agree that mental health screenings are not unbiased either? you can literally answer a questionnaire confessing to pessimistic outlooks &amp; be diagnosed with depression or bipolar disorder - both of which, according to advocates, warrant ""gun restrictions"" &amp; risky meds",no retweet username,[],2018-02-28 03:29:04+00:00,348,595,['diagnosed with']
ChelleChipato,"he was diagnosed with bipolar so this was another whammy. they have been assuring him that whilst this is a lifestyle change (yet again), he will be okay. he has been able to see a dietician, a counsellor and also taught how to self-administer the medication.",no retweet username,[],2018-02-28 03:23:45+00:00,13758,2059,"['diagnosed with', 'diagnosed with bipolar']"
kimvie,"study explores meanings of bipolar disorder to those diagnosed
#bipolar #research #psychiatry #psychology #mentalhealth
https://t.co/aas32c8chp",Mad_In_America,"[{'text': 'bipolar', 'indices': [83, 91]}, {'text': 'research', 'indices': [92, 101]}, {'text': 'psychiatry', 'indices': [102, 113]}, {'text': 'psychology', 'indices': [114, 125]}, {'text': 'mentalhealth', 'indices': [126, 139]}]",2018-02-28 02:52:13+00:00,2774,4985,[]
BrownfcknBarbie,i really think i’m bipolar just ain’t been diagnosed yet! 🤷🏾‍♀️ need a mf that won’t run off when i’m having one of my mood swings especially when my cycle is coming 🙄,no retweet username,[],2018-02-28 02:30:41+00:00,1381,827,[]
brushnibnib,"i have borderline personality disorder, and was also recently diagnosed as bipolar. please stop assuming that everyone who does something terrible must be mentally ill. this is extremely harmful to mentally ill people.",TheCalicoDavis,[],2018-02-28 02:17:50+00:00,352,895,"['recently diagnosed', 'diagnosed as bipolar']"
TheCalicoDavis,"i have borderline personality disorder, and was also recently diagnosed as bipolar. please stop assuming that everyone who does something terrible must be mentally ill. this is extremely harmful to mentally ill people.",no retweet username,[],2018-02-28 02:11:56+00:00,1329,930,"['recently diagnosed', 'diagnosed as bipolar']"
maggieeeo,"@heartroar17 @shawndelta @oneamerican7 @davidhogg111 my brother was once diagnosed as bipolar and was suggested to be medicated for it. he is the most emotionally stable person i know (like everyone is 100% sure he is not bipolar) but at 15, a psychiatrist felt he fit the dsm criteria for bipolar.",no retweet username,[],2018-02-28 01:50:31+00:00,139,60,['diagnosed as bipolar']
PennyDew,"serious request: if i have any friends who have been diagnosed with bipolar disorder, can you please pm me? i am... https://t.co/w3ooj5zweg",no retweet username,[],2018-02-28 00:03:22+00:00,406,953,"['diagnosed with', 'diagnosed with bipolar']"
obese_dyke,"self diagnosed with severe depression, anxiety, add, insomnia, ocd, antisocial personality disorder, ptsd, bipolar disorder, &amp; schizophrenia",no retweet username,[],2018-02-27 23:24:52+00:00,54,18,['diagnosed with']
solana_martin,"a writer tells reminds us that life after a #mentalillness diagnosis can be rewarding: 
'why being diagnosed with #bipolar didn't mean the end of the world for me' https://t.co/tzaas5lihs https://t.co/sf0aiebam7",IntlBipolar,"[{'text': 'mentalillness', 'indices': [61, 75]}, {'text': 'bipolar', 'indices': [131, 139]}]",2018-02-27 23:18:50+00:00,2421,2703,"['being diagnosed', 'diagnosed with']"
schizocidal,'why being diagnosed with bipolar didn't mean the end of the world for me' - https://t.co/lutaessqhh (uk) https://t.co/bazgvttnns,no retweet username,[],2018-02-27 22:49:13+00:00,271,368,"['being diagnosed', 'diagnosed with', 'diagnosed with bipolar']"
Brendy5264,"@davidhogg111 many men &amp; women both may have a mental illness that has never been diagnosed. if not diagnosed they can’t be in any database. also, there are many that have a mental illness that would never hurt anyone. some mh disorders only emerge  in your 20’s (bipolar). huge subject.",no retweet username,[],2018-02-27 22:47:37+00:00,275,958,[]
inhocvince,"requesting clear light readings for m.l., who has been diagnosed with bipolar disorder.",no retweet username,[],2018-02-27 22:47:11+00:00,165,162,"['diagnosed with', 'diagnosed with bipolar']"
NAMI_Tulsa,we just posted this article: bphope: revealing your bipolar disorder diagnosis: questions to consider: https://t.co/b9yme7stzb,no retweet username,[],2018-02-27 22:37:41+00:00,37,6,[]
endeverstar,point of interest this could be a typo but it said i have bipolar one? last i knew they'd diagnosed it as 2. good to know lol,no retweet username,[],2018-02-27 21:56:46+00:00,3587,1467,"['have bipolar', 'i have bipolar']"
paulcroucher65,"the narratives about bipolar disorder promoted by drug companies may influence how those diagnosed understand themselves, study finds. 

#bipolar #research #psychiatry #psychology #mentalhealth
https://t.co/aas32c8chp",Mad_In_America,[],2018-02-27 21:54:44+00:00,74,129,[]
KalisWorld,@jesssmith841 when my mom insisted that i was bipolar and had bpd (while i was pregnant mind you) the psychiatrist just went along with it and put me on prozac. i literally felt crazy. then i found a new therapist who said those diagnosis were incorrect &amp; she correctly diagnosed me with...,no retweet username,[],2018-02-27 21:06:20+00:00,247141,679,[]
MattinglyEmilee,i’m happy that i know what’s wrong with me... but being officially diagnosed with bipolar has to be the most frustrating thing on this planet.,no retweet username,[],2018-02-27 20:05:11+00:00,207,318,"['officially diagnosed', 'diagnosed with', 'diagnosed with bipolar']"
kellyvhalen,"@nycsouthpaw as a mental health prof, i absolutely do not want my clients with severe mental illness to have guns.

i would say that *psychosis* is what differentiates mi &amp; severe mi. this would ppl with a schizophrenia diagnosis or bipolar 1 diagnosis (and a few other less common diagnoses)",no retweet username,[],2018-02-27 19:54:18+00:00,2218,4383,['bipolar 1 diagnosis']
rogerscott,"psychiatric diagnosis in children
https://t.co/wijk0xohqa
#mentalhealth #psychiatry #pasadena #children #family #bipolar https://t.co/d36pi6lfrx",no retweet username,"[{'text': 'mentalhealth', 'indices': [58, 71]}, {'text': 'psychiatry', 'indices': [72, 83]}, {'text': 'pasadena', 'indices': [84, 93]}, {'text': 'children', 'indices': [94, 103]}, {'text': 'family', 'indices': [104, 111]}]",2018-02-27 19:21:10+00:00,2872,1161,[]
KISSMediaCo,"psychiatric diagnosis in children
https://t.co/hmmhlhvtgv
#mentalhealth #psychiatry #pasadena #children #family #bipolar https://t.co/xtlacjesyd",no retweet username,"[{'text': 'mentalhealth', 'indices': [58, 71]}, {'text': 'psychiatry', 'indices': [72, 83]}, {'text': 'pasadena', 'indices': [84, 93]}, {'text': 'children', 'indices': [94, 103]}, {'text': 'family', 'indices': [104, 111]}]",2018-02-27 19:21:09+00:00,784,1875,[]
DrJoeHaraszti,"psychiatric diagnosis in children
https://t.co/vniuxlw6ct
#mentalhealth #psychiatry #pasadena #children #family #bipolar https://t.co/lv8q3atf5r",no retweet username,"[{'text': 'mentalhealth', 'indices': [58, 71]}, {'text': 'psychiatry', 'indices': [72, 83]}, {'text': 'pasadena', 'indices': [84, 93]}, {'text': 'children', 'indices': [94, 103]}, {'text': 'family', 'indices': [104, 111]}]",2018-02-27 19:21:09+00:00,353,527,[]
username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following,label
