username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following
nimsaj_15,"lithium carbonate - tx for mania &amp; bipolar
sodium carbonate - anhydrous - soda ash
* na2co3.10 h2o - sal soda, washing soda, soda crystal
potassium carbonate - potash, pearl ash, salt of tartar, salt of wormwood
magnesium carbonate - magnesia, saline laxative, non-sys antacid",Professor_RPh,[],2019-05-04 18:48:04+00:00,529,396
nimsaj_15,"bromides &amp; carbonates
lithium bromide - cns dep, sedative
soidum bromide - tx for bipolar and mania
potassium bromide - cns dep
ammonium bromide - cns dep",Professor_RPh,[],2019-05-04 18:47:52+00:00,529,396
BridgepathAdv,effective interviewing with bipolar disorder - https://t.co/gikmo3c7lk https://t.co/5ky9pygo2b,no retweet username,[],2019-05-04 18:38:01+00:00,586,1575
debugliesnews,new discoveries about #psychosis in #schizophrenia and #bipolardisorder https://t.co/5zbb54lnpo di @debugliesnews https://t.co/excyvosc0m,no retweet username,"[{'text': 'psychosis', 'indices': [22, 32]}, {'text': 'schizophrenia', 'indices': [36, 50]}, {'text': 'bipolardisorder', 'indices': [55, 71]}]",2019-05-04 18:36:05+00:00,215,646
ANdiwares,"@citizentvkenya @vickyrubadiri #mentalhealth254 the reason why health issues are not taken seriously in kenya is because it is equated. people may harbour issues like depression, ocd bipolar disorder, manic depression and not even know it.",no retweet username,"[{'text': 'MentalHealth254', 'indices': [31, 47]}]",2019-05-04 18:35:42+00:00,33,118
shannLouise20,it kind of makes me miss drawing. i really like when education &amp; creativity can combine to accomplish a goal (such as fighting stigma &amp; teaching others about mental illness)! :) #bipolar #bipolardisorder #art #mania #depression https://t.co/tcovsiwdpw,CalculatingMind,[],2019-05-04 18:35:04+00:00,1295,1806
shannLouise20,"i had forgotten about these until fairly recently! i drew them a while ago while trying to convey the overwhelming feelings associated with #bipolardisorder, including #mania &amp; #depression! #mentalhealthawarenessmonth #mentalhealthmonth #bipolar #art https://t.co/nooyp8lnpc",CalculatingMind,[],2019-05-04 18:34:54+00:00,1295,1806
NeuroYogacara,"another excellent paper from @angelaradulescu: ""state representation in mental illness"". illnesses as varied as bipolar disorder and schizophrenia may be related to aberrations in state representations in the brain.  https://t.co/duiuxj8lrc",neuroNJactivist,[],2019-05-04 17:52:57+00:00,7417,1620
AaronBlaisdell,"another excellent paper from @angelaradulescu: ""state representation in mental illness"". illnesses as varied as bipolar disorder and schizophrenia may be related to aberrations in state representations in the brain.  https://t.co/duiuxj8lrc",neuroNJactivist,[],2019-05-04 17:52:22+00:00,2087,292
drshannacombs,1 in 4 women with bipolar disorder will attempt suicide! li prevents that. let’s protect our mothers and not scare them. let’s treat them even in pregnancy #acog19 @acog @mysmfm @theobgproject #maternalmentalhealth #maternalmortality #pregnancy https://t.co/jqrd8ivnrm,mkhandelwalmd,[],2019-05-04 17:50:19+00:00,1411,1572
CocoRubes,"i had forgotten about these until fairly recently! i drew them a while ago while trying to convey the overwhelming feelings associated with #bipolardisorder, including #mania &amp; #depression! #mentalhealthawarenessmonth #mentalhealthmonth #bipolar #art https://t.co/nooyp8lnpc",CalculatingMind,[],2019-05-04 17:46:35+00:00,96,183
parisataherzad2,the answer is...b. #acog19  bipolar disorder increases risk of suicide. https://t.co/6fzdo5hlys,ACOGAction,"[{'text': 'ACOG19', 'indices': [35, 42]}]",2019-05-04 17:45:07+00:00,6,33
ItsNjau,"mental disorders include: depression, bipolar affective disorder, schizophrenia and other psychoses, dementia, intellectual disabilities and developmental disorders including autism https://t.co/g4cdlrredi",WanjiruNjugi,[],2019-05-04 17:35:16+00:00,263,1385
casspertate,@hiitaylorlynn i had the same thing for bp1 and i was told if i didn’t stop taking it i could’ve developed longer lasting tics even after stopping it. same thing w abilify and seroquel. they might all do it.,no retweet username,[],2019-05-04 17:26:10+00:00,201,445
msoph311,"i had forgotten about these until fairly recently! i drew them a while ago while trying to convey the overwhelming feelings associated with #bipolardisorder, including #mania &amp; #depression! #mentalhealthawarenessmonth #mentalhealthmonth #bipolar #art https://t.co/nooyp8lnpc",CalculatingMind,[],2019-05-04 17:05:42+00:00,1898,1081
nubifera,"""stay afraid, but do it anyway. what’s important is the action. you don’t have to wait to be confident. just do it and eventually the confidence will follow.""

~carrie fisher, 1956–2016, diagnosed w/bipolar disorder at age 28  #bipolar @bipolarbattle #mentalhealth @paulkeeganuk https://t.co/lu08ttpw9n",bakeratheart1,[],2019-05-04 17:02:47+00:00,915,221
Bangasser_Lab,"seasonal switching: implications for a non-melatonin-dependent switch between states underlying seasonal switching in bipolar disorder, hypersensitivity seen in the presence of reduced expression of dopamine transporters https://t.co/uretctobjx @jaredwyoung #nppjournal https://t.co/xx4ay4yfwa",ACNPorg,[],2019-05-04 17:01:51+00:00,5404,2791
her_track,"suffering in silence: my struggle with bipolar disorder
https://t.co/tvpg2vxk6e https://t.co/9syktw0i9q",no retweet username,[],2019-05-04 17:00:59+00:00,4426,343
ACNPorg,"seasonal switching: implications for a non-melatonin-dependent switch between states underlying seasonal switching in bipolar disorder, hypersensitivity seen in the presence of reduced expression of dopamine transporters https://t.co/uretctobjx @jaredwyoung #nppjournal https://t.co/xx4ay4yfwa",no retweet username,[],2019-05-04 17:00:06+00:00,5867,1389
Neuronnial,"an epigenetic hotspot in the genome may drive symptoms like hallucinations and delusions in schizophrenia and bipolar disorder, according to a new study by vai’s dr. viviane labrie, @spaiglass at @camhnews &amp; collaborators published today in @naturecomms: https://t.co/vel7xqeipl https://t.co/egrolzfdvb",VAInstitute,[],2019-05-04 16:50:42+00:00,665,1953
ny4kidsBH,"did you know? one in 25 americans lived with a serious mental illness, such as schizophrenia, bipolar disorder, or major depression. 

let’s stop pretending #mentalhealth doesn’t matter, and instead foster discussion and acceptance this #mentalhealthawarenessmonth https://t.co/nkfwlvt4pb",NYSomh,[],2019-05-04 16:48:45+00:00,376,443
iancballard,"another excellent paper from @angelaradulescu: ""state representation in mental illness"". illnesses as varied as bipolar disorder and schizophrenia may be related to aberrations in state representations in the brain.  https://t.co/duiuxj8lrc",neuroNJactivist,[],2019-05-04 16:48:01+00:00,489,408
SuffolkCoHealth,"did you know? one in 25 americans lived with a serious mental illness, such as schizophrenia, bipolar disorder, or major depression. 

let’s stop pretending #mentalhealth doesn’t matter, and instead foster discussion and acceptance this #mentalhealthawarenessmonth https://t.co/nkfwlvt4pb",NYSomh,[],2019-05-04 16:37:39+00:00,6557,1813
ACOGAction,the answer is...b. #acog19  bipolar disorder increases risk of suicide. https://t.co/6fzdo5hlys,no retweet username,"[{'text': 'ACOG19', 'indices': [19, 26]}]",2019-05-04 16:34:37+00:00,17303,1424
mkhandelwalmd,1 in 4 women with bipolar disorder will attempt suicide! li prevents that. let’s protect our mothers and not scare them. let’s treat them even in pregnancy #acog19 @acog @mysmfm @theobgproject #maternalmentalhealth #maternalmortality #pregnancy https://t.co/jqrd8ivnrm,no retweet username,[],2019-05-04 16:21:36+00:00,360,489
Breaking_Taboo,"i had forgotten about these until fairly recently! i drew them a while ago while trying to convey the overwhelming feelings associated with #bipolardisorder, including #mania &amp; #depression! #mentalhealthawarenessmonth #mentalhealthmonth #bipolar #art https://t.co/nooyp8lnpc",CalculatingMind,[],2019-05-04 16:12:18+00:00,2978,3169
settlegfs,genome-wide association study identifies 30 genes linked to bipolar disorder.  https://t.co/fkv79oneh8 https://t.co/ihrp8lw0pe,BipolarUK,[],2019-05-04 16:11:21+00:00,628,739
yehawlsey,i will not stay quiet on an illness that affects my daily life. i will never be ‘cured’ and will always suffer symptoms. it’s mental health awareness month. let’s talk about bipolar disorder https://t.co/4webqxm6bt,poisonpword,[],2019-05-04 16:06:37+00:00,252,220
dennyeli97,yesterday i googled if you can have bipolar and seasonal affective disorder because a sister is dying right now https://t.co/dhywyevf3a,no retweet username,[],2019-03-05 11:58:59+00:00,432,1330
SamuelJLombardo,treating bipolar mania in the outpatient setting: risk vs reward https://t.co/ydc9bkz46g,no retweet username,[],2019-03-05 11:38:39+00:00,2377,2259
Vkrloa5BXLN3j3l,"#bipolar #mania, a #psychoticepisode becomes self obsession. grandiosity.  endless self love. how is this a gift? how is it a dragon to slay? https://t.co/csiudaplsk",no retweet username,"[{'text': 'Bipolar', 'indices': [0, 8]}, {'text': 'mania', 'indices': [9, 15]}, {'text': 'psychoticepisode', 'indices': [19, 36]}]",2019-03-05 11:34:11+00:00,8,112
1_jackson_12,a woman living with bipolar disorder discusses what you need to know if you're setting out as a business owner with a mental illness. #socialmarketing https://t.co/cnxrtmnixu https://t.co/pjta1x16ho,no retweet username,[],2019-03-05 10:16:10+00:00,412,366
themuslimhippie,"totally different but my bipolar is really turning a corner alhamdulillah. hypomania is always hanging around but stability-wise, i’m feeling pretty good these days ☺️",no retweet username,[],2019-03-05 10:14:36+00:00,3803,1302
VincentChesney,bipolar disorder and #schizophrenia are both linked to increased dementia risk.  https://t.co/1avkstwrc0 https://t.co/dtkl8vlhrk,MedscapePsych,"[{'text': 'schizophrenia', 'indices': [40, 54]}]",2019-03-05 10:13:04+00:00,142,470
ackerman_ri,well... today my doctor said that i actually have bipolar affective disorder with #bpd. at least i know lol https://t.co/34ycgiictr,no retweet username,"[{'text': 'bpd', 'indices': [82, 86]}]",2019-03-05 10:06:17+00:00,11,62
philboswaggins1,"our crew, #sabd is determined to break the #stereotypes revolving around #bipolardisorder. 1 in 50 people each year are diagnosed with bipolar disorder and our crew are #raisingawareness of support options available. #support #breakthestigma  #orangevillage https://t.co/0zbpzptx3x",8Cpahs,"[{'text': 'SABD', 'indices': [22, 27]}, {'text': 'stereotypes', 'indices': [55, 67]}, {'text': 'bipolardisorder', 'indices': [85, 101]}]",2019-03-05 09:45:21+00:00,142,576
philboswaggins1,crew #bipolarbears are raising awareness about bipolar disorder in the community. #bipolardisorder affects about one in fifty australians which is about half a million people. the crew want to help by #smashingstigmas and #empowering sufferers to seek help. #orangevillage https://t.co/5rlj4g19dy,8Cpahs,"[{'text': 'bipolarbears', 'indices': [17, 30]}, {'text': 'bipolardisorder', 'indices': [94, 110]}]",2019-03-05 09:45:14+00:00,142,576
witch_piti,"ps4版pubgでfppがマッチングしない。運営がfppのみで獲得可能なミッションを作る。また、獲得bp1.5倍など工夫すれば、もっとプレイヤーも増えると思う。↑（tppに比べて交戦頻度が高く、物陰に隠れて生存するのが困難だから妥当だと思う。） 
賛成の方はリツイートを是非お願いします🙋‍♂️#ps4pubg",PS4PUBG11,[],2019-03-05 09:44:22+00:00,86,563
jguzmanparra,bipolar disorder and #schizophrenia are both linked to increased dementia risk.  https://t.co/1avkstwrc0 https://t.co/dtkl8vlhrk,MedscapePsych,"[{'text': 'schizophrenia', 'indices': [40, 54]}]",2019-03-05 09:44:02+00:00,712,679
M7ggggggg,"ps4版pubgでfppがマッチングしない。運営がfppのみで獲得可能なミッションを作る。また、獲得bp1.5倍など工夫すれば、もっとプレイヤーも増えると思う。↑（tppに比べて交戦頻度が高く、物陰に隠れて生存するのが困難だから妥当だと思う。） 
賛成の方はリツイートを是非お願いします🙋‍♂️#ps4pubg",PS4PUBG11,[],2019-03-05 09:40:21+00:00,167,323
ShinGodzillabot,"「アメノハバキリ01、特建11、bp1にて展開区域確保完了、送れ！」
特殊建機第1小隊員
役 野田博史

#シン・ゴジラ #シンゴジラ #ゴジラ",no retweet username,"[{'text': 'シン・ゴジラ', 'indices': [53, 60]}, {'text': 'シンゴジラ', 'indices': [61, 67]}, {'text': 'ゴジラ', 'indices': [68, 72]}]",2019-03-05 09:36:55+00:00,4593,1189
contami64,"ps4版pubgでfppがマッチングしない。運営がfppのみで獲得可能なミッションを作る。また、獲得bp1.5倍など工夫すれば、もっとプレイヤーも増えると思う。↑（tppに比べて交戦頻度が高く、物陰に隠れて生存するのが困難だから妥当だと思う。） 
賛成の方はリツイートを是非お願いします🙋‍♂️#ps4pubg",PS4PUBG11,[],2019-03-05 09:36:29+00:00,740,848
cu2m8,@fanriffic_ me too as far back as early childhood.... i wasn't diagnosed as having bipolar type 1 disorder until i was about 40. consequently i struggled like hell with life. i had 3 total nervous breakdowns and tried to od twice. all the while wondering.... why???,no retweet username,[],2019-03-05 09:30:17+00:00,14,136
naka_0721,"ps4版pubgでfppがマッチングしない。運営がfppのみで獲得可能なミッションを作る。また、獲得bp1.5倍など工夫すれば、もっとプレイヤーも増えると思う。↑（tppに比べて交戦頻度が高く、物陰に隠れて生存するのが困難だから妥当だと思う。） 
賛成の方はリツイートを是非お願いします🙋‍♂️#ps4pubg",PS4PUBG11,[],2019-03-05 09:10:15+00:00,758,1340
Lutqz0Y4wKEnQ8C,"ps4版pubgでfppがマッチングしない。運営がfppのみで獲得可能なミッションを作る。また、獲得bp1.5倍など工夫すれば、もっとプレイヤーも増えると思う。↑（tppに比べて交戦頻度が高く、物陰に隠れて生存するのが困難だから妥当だと思う。） 
賛成の方はリツイートを是非お願いします🙋‍♂️#ps4pubg",PS4PUBG11,[],2019-03-05 09:09:12+00:00,0,21
vamatoday,"learn about bipolar disorder.
.
.
.
.
#knowledgetoshare #vamatoday 
#bipolar #bipolardisorder #manicpanic #disorder #moodswings #happy #stress #sleep #hopeless #sluggish #highmood #lowmood #feelings #hallucinations #delusional #depression #hypomanic #doctors #medicaladvice https://t.co/qqbp6icds1",no retweet username,"[{'text': 'knowledgetoshare', 'indices': [38, 55]}, {'text': 'vamatoday', 'indices': [56, 66]}, {'text': 'bipolar', 'indices': [68, 76]}, {'text': 'bipolardisorder', 'indices': [77, 93]}, {'text': 'manicpanic', 'indices': [94, 105]}, {'text': 'disorder', 'indices': [106, 115]}]",2019-03-05 09:04:38+00:00,333,1
amynluv,"if all you did today was just keep breathing, i'm still proud of you.
#mentalhealth #mentalhealthmatters #mentalillness #mentallyill #spoonie #bipolar #bipolar1… https://t.co/wsaaoji8ii",no retweet username,"[{'text': 'mentalhealth', 'indices': [70, 83]}, {'text': 'mentalhealthmatters', 'indices': [84, 104]}]",2019-03-05 09:04:13+00:00,3224,2477
Dopamine__Queen,#mentalhealth #mentalheslthawareness #mentalhealthadvocate #endthestigma #anxiety #depression #mania #hypomania #bipolar #bipolardisorder #bipolarmemes #bipolarlife #bp #bpd #borderline #ed #selfharm https://t.co/pzzbqqego2,no retweet username,"[{'text': 'mentalhealth', 'indices': [0, 13]}, {'text': 'mentalheslthawareness', 'indices': [14, 36]}, {'text': 'mentalhealthadvocate', 'indices': [37, 58]}, {'text': 'endthestigma', 'indices': [59, 72]}, {'text': 'anxiety', 'indices': [73, 81]}, {'text': 'depression', 'indices': [82, 93]}, {'text': 'mania', 'indices': [94, 100]}, {'text': 'hypomania', 'indices': [101, 111]}]",2019-03-05 09:00:54+00:00,2886,2693
grumptious9,"⬆️ increased sugar consumption has been found to be associated with bipolar disorder. 

additionally, foods that have been fried or containing high amounts of sugar and processed grains have been linked with depression.

📖| https://t.co/ibsf4gbrki https://t.co/c9p84nbcsi",LLUMedCenter,[],2019-03-05 09:00:54+00:00,1603,1716
schizocidal,"anti-depressants cause mania in 25% of bipolar patients, study says - upi news https://t.co/tb1maji3fy",no retweet username,[],2019-03-05 08:48:22+00:00,272,369
3rdCultureMinds,greater restrictions around the use of sodium valproate (epilim) to treat bipolar disorder in girls and women have been put in place.  this is because of a clearer picture emerging of the risks of harm. for more: https://t.co/fm7a4s6bmy https://t.co/a0slhkzn3h,minhealthnz,[],2019-03-05 08:45:22+00:00,672,125
takuminn1212,"ps4版pubgでfppがマッチングしない。運営がfppのみで獲得可能なミッションを作る。また、獲得bp1.5倍など工夫すれば、もっとプレイヤーも増えると思う。↑（tppに比べて交戦頻度が高く、物陰に隠れて生存するのが困難だから妥当だと思う。） 
賛成の方はリツイートを是非お願いします🙋‍♂️#ps4pubg",PS4PUBG11,[],2019-03-05 08:14:12+00:00,185,252
MedsLib,"quetiapine fumarate (lupin pharmaceuticals, inc.):

quetiapine fumarate extended-release tablet is an atypical antipsychotic indicated for the treatment of: schizophrenia (1.1) bipolar i disorder, manic or mixed episodes (1.2) …

https://t.co/lw5lmozbfd https://t.co/3hwx3j9sj5",no retweet username,[],2019-03-05 08:13:42+00:00,90,0
abbespsy,bipolar disorder and #schizophrenia are both linked to increased dementia risk.  https://t.co/1avkstwrc0 https://t.co/dtkl8vlhrk,MedscapePsych,"[{'text': 'schizophrenia', 'indices': [40, 54]}]",2019-03-05 07:39:38+00:00,169,783
BARGEN195,"ps4版pubgでfppがマッチングしない。運営がfppのみで獲得可能なミッションを作る。また、獲得bp1.5倍など工夫すれば、もっとプレイヤーも増えると思う。↑（tppに比べて交戦頻度が高く、物陰に隠れて生存するのが困難だから妥当だと思う。） 
賛成の方はリツイートを是非お願いします🙋‍♂️#ps4pubg",PS4PUBG11,[],2019-03-05 07:25:37+00:00,282,336
CMHA_NWV,"#heretohelp has personal stories where people share their experiences. julianne, diagnosed with bipolar disorder, shares the battle of the medication she needed for her #mentalhealth versus their risks on her pregnancy. read ""managing lithium in pregnancy"" https://t.co/nbcjjzpnga https://t.co/9eq9ng3vye",HeretoHelpBC,"[{'text': 'Heretohelp', 'indices': [18, 29]}]",2019-03-05 06:24:15+00:00,1258,627
uygaradal,bipolar disorder and #schizophrenia are both linked to increased dementia risk.  https://t.co/1avkstwrc0 https://t.co/dtkl8vlhrk,MedscapePsych,"[{'text': 'schizophrenia', 'indices': [40, 54]}]",2019-03-05 06:19:44+00:00,402,390
iBrain_Inserm,bipolar disorder and #schizophrenia are both linked to increased dementia risk.  https://t.co/1avkstwrc0 https://t.co/dtkl8vlhrk,MedscapePsych,"[{'text': 'schizophrenia', 'indices': [40, 54]}]",2019-03-05 06:02:44+00:00,1353,874
celinaeves,greater restrictions around the use of sodium valproate (epilim) to treat bipolar disorder in girls and women have been put in place.  this is because of a clearer picture emerging of the risks of harm. for more: https://t.co/fm7a4s6bmy https://t.co/a0slhkzn3h,minhealthnz,[],2019-03-05 06:00:37+00:00,430,425
uncle_titilola,"bipolar disorder can be present even when mood swings are less extreme. for example, some people with bipolar disorder experience hypomania, a less severe form of mania. during a hypomanic episode, an individual may feel very good, be highly productive, and function well.
#asads",Executivesinc,[],2019-03-05 05:46:26+00:00,620,687
uncle_titilola,"the person may not feel that anything is wrong, but family and friends may recognize the mood swings and/or changes in activity levels as possible bipolar disorder. without proper treatment, people with hypomania may develop severe mania or depression.
#mentalhealthawareness",Executivesinc,[],2019-03-05 05:46:23+00:00,620,687
AmandaKBelieves,"1/2 several years ago i was diagnosed with bipolar 2 disorder (hypomania as opposed to manic episodes), but that diagnosis never sat well with me. not even on meds for it. well, today i was told by my primary that i very likely was misdiagnosed and instead have...",no retweet username,[],2019-03-05 05:42:57+00:00,699,275
Road_trippn,@repmaxinewaters extreme undiagnosed bipolar disorder! https://t.co/f7jo1tkgqe,no retweet username,[],2019-03-05 05:12:41+00:00,6884,6620
Joeycasiano11,"recovering after a depressive episode being bipolar
.
.
.
#manic #mania #manicdepressive #ssdgm #yqy @myfavmurder servideo @bennydrama7 chelseahandler itschriscrocker @sarahksilverman… https://t.co/jrrkr3ujk0",no retweet username,"[{'text': 'manic', 'indices': [58, 64]}, {'text': 'mania', 'indices': [65, 71]}, {'text': 'manicdepressive', 'indices': [72, 88]}, {'text': 'ssdgm', 'indices': [89, 95]}, {'text': 'yqy', 'indices': [96, 100]}]",2019-03-05 04:56:17+00:00,161,398
babydrumboi,"อิเว้น เขียนไปโรคเดียว เขียนไปโรคเดียว!!! major depressive disorderยืนหนึ่ง ในขณะที่เพื่อนตอบทั้ง ptsd, social phobia , adjustment disorder , bipolar disorder เค้าตอบหลายโรคได้หรอ https://t.co/vireuiznai",no retweet username,[],2019-03-05 04:54:45+00:00,943,145
nu_u_u_,他にもスキル撃たないと勝てないのにスキップしたりbp2ないと勝てないのにbp1で挑んでしまったりなどあるあるだよね……ね……😂😂😂😂,no retweet username,[],2019-03-05 04:26:56+00:00,131,37
fahchs,"โรคในกลุ่ม bipolar and related disorders
1. bipolar i disorder
ผู้ป่วยมีอาการของ manic episode สลับกับ major depressive episode 
2. bipolar ii disorder
ผู้ป่วยมีอาการของ hypomanic episode สลับกับ major depressive episode
3. cyclothymic disorder 
มีอาการเรื้อรังยาวนานถึง 2 ปี",no retweet username,[],2019-03-05 04:23:51+00:00,1619,361
ClosetConvos,you are so much more than the shame and guilt you feel from your manic episode. you are still worthy of love and acceptance #bipolar #mania,no retweet username,"[{'text': 'bipolar', 'indices': [124, 132]}, {'text': 'mania', 'indices': [133, 139]}]",2019-03-05 04:20:09+00:00,177,442
PaigeChristieUK,"@leopardprintcow we usually use the acronym bpd to refer to bipolar disorder, but honestly i think that needs to change... https://t.co/k7hnra7ymr",no retweet username,[],2019-03-05 03:54:34+00:00,35068,528
PaigeChristieUK,@leopardprintcow they arent the same im aware. but i was stating that they both have been referenced as bpd as their acronym... so when i originally heard bpd i thought they were talking about bipolar disorder and not borderline personality disorder. https://t.co/nawh4ghsnq,no retweet username,[],2019-03-05 03:50:35+00:00,35068,528
Lcibelle,bipolar disorder and #schizophrenia are both linked to increased dementia risk.  https://t.co/1avkstwrc0 https://t.co/dtkl8vlhrk,MedscapePsych,"[{'text': 'schizophrenia', 'indices': [40, 54]}]",2019-03-05 03:37:50+00:00,5272,2031
Yume13akumu,"as someone who has bipolar disorder, the recent issues of unstoppable wasp have really meant a lot.  showing the struggles regarding manic episodes and just how rockbottom the lows can get are extremely relatable and i'm happy with how @jrome58 presented them. https://t.co/tlpniedmlf",TrailerDrake,[],2019-03-05 03:37:36+00:00,45,139
death_cabb,"i think i do have a mental illness. in high school they said i’m a manic depressive and recently i’ve been told that i’m probably bipolar. i don’t want to accept that, but when i look back at my last 10 years, there was more sadness and depression than anything. brief moments of",no retweet username,[],2019-03-05 03:16:03+00:00,153,534
Christgodtweet,"@freewillburnin @poshmepretty @jonasafrend @bfachv @rupejonner2 @orna_verum @alllibertynews @intelligent50 @truthshoes @robster16a @standbackup2 @show_tao @zythophiliac @hackingx2 @rjdownard @eldrave20 @wildchild69 @jeangilhaus @ingridingwah @joey_blau @c_82l @wendywe25192248 @thegod_particle @davestewart4444 @yrysbryd @amilitantagnost @1pckt @a__stout @frustd_atheist @deepinsights19 @lesgantssexuels @juliuscaesarrex @pobdura @justsayingwhat1 @glad2batheist @nahdya777 @jebuschrist12 @nm_rocker @devil4president @points_tony @nilsatisnisi8 @onychom @fearthesphere_ @the_real_bim @paulg16808960 @mysteriousway15 @baxter51557003 @gasmanz @awayfromthekeys @rdfrs these are peer reviewed works , there is an abundant scientific literature confirming the links between hyper religiosity and  obsessive-compulsive disorder ,mania, schizophrenia,temporal lobe epilepsy,bipolar disorders",no retweet username,[],2019-03-05 02:50:40+00:00,1604,2866
lashin_honten4,"【らしんばん池袋本店5号館5f女性同人フロア/入荷情報】
bipolar disorder.さんの「躁鬱」が入荷しました！ https://t.co/3rkycybaro",no retweet username,[],2019-03-05 02:45:12+00:00,2524,69
Ftoledocabrera,bipolar disorder and #schizophrenia are both linked to increased dementia risk.  https://t.co/1avkstwrc0 https://t.co/dtkl8vlhrk,MedscapePsych,"[{'text': 'schizophrenia', 'indices': [40, 54]}]",2019-03-05 02:42:45+00:00,364,1090
yasinbez,bipolar disorder and #schizophrenia are both linked to increased dementia risk.  https://t.co/1avkstwrc0 https://t.co/dtkl8vlhrk,MedscapePsych,"[{'text': 'schizophrenia', 'indices': [40, 54]}]",2019-03-05 02:19:55+00:00,531,245
tipsandtricksc,read the article: bipolar disorder self injury https://t.co/zjjqanllu5 #bipolar #healthandfitness #generalknowledge #thought #mutilation #suicide #selfharm #consciousness #suicidalideation #bipolardisorder #injury #reason #nothing #mind #death #unitedstates #attention #suicidea… https://t.co/al67z4kq0u,no retweet username,"[{'text': 'bipolar', 'indices': [71, 79]}, {'text': 'healthandfitness', 'indices': [80, 97]}, {'text': 'generalknowledge', 'indices': [98, 115]}]",2019-03-05 02:02:20+00:00,8,9
AlisonB12244537,this session is only an hour let me give you the cliffs notes. #mentalhealth #mentalheslthawareness #mentalhealthadvocate #endthestigma #anxiety #depression #mania #hypomania #bipolar #bipolardisorder #bipolarmemes #bipolarlife #bp #bpd #borderline #ed #selfharm https://t.co/jekcydlckm,Dopamine__Queen,"[{'text': 'mentalhealth', 'indices': [84, 97]}, {'text': 'mentalheslthawareness', 'indices': [98, 120]}]",2019-03-05 01:42:20+00:00,4702,4749
PharmacyPodcast,how does zoloft affect bipolar disorder? https://t.co/psa4juyh8l https://t.co/b0lweyisyl,no retweet username,[],2019-03-05 01:36:04+00:00,25742,7544
sehatfresh,"#kesehatananak - gangguan bipolar memiliki gejala yang khas, yaitu perubahan suasana hati dari depresi ke mania yang terjadi sangat cepat. berikut ulasan beberapa ciri-ciri gangguan bipolar pada anak, simak yuk penjelasannya! https://t.co/c0kwksn7k8",no retweet username,"[{'text': 'KesehatanAnak', 'indices': [0, 14]}]",2019-03-05 01:30:17+00:00,9555,9
MacDcol,"huge congratulations to our personal leader for mental health award recipient, @chrisnihmey! an elementary school teacher and author living with bipolar disorder, chris is devoted to raising public awareness about mental health and inspiring hope, resilience and healing. https://t.co/jah21rzpzr",TheRoyalMHC,[],2019-03-05 01:17:36+00:00,1165,143
sojournersleuth,"missing person: according to clayton county police, christopher fannin was last seen sunday, march 3 after he was released from the riverdale police department.  he has been diagnosed w bipolar disorder &amp; schizophrenia. any info, contact  @claytoncountypd . https://t.co/wnqj1vcxxp",no retweet username,[],2019-03-05 01:16:26+00:00,157,114
BaquerizoJorge,bipolar disorder and #schizophrenia are both linked to increased dementia risk.  https://t.co/1avkstwrc0 https://t.co/dtkl8vlhrk,MedscapePsych,"[{'text': 'schizophrenia', 'indices': [40, 54]}]",2019-03-05 01:03:43+00:00,399,469
doctorbuameh,medical news today: how does zoloft affect bipolar disorder? https://t.co/pftg5t4vl7 https://t.co/tpsqztlsk6,no retweet username,[],2019-03-05 00:59:03+00:00,8,75
arobertson28,"his suggestion for treatment was 1) exercise and 2) lyrica. i have highly unstable joints, chronic fatigue and type one bipolar disorder. and he based his diagnosis off of a 10-minute appointment during which he refused to let me explain my symptoms, (/3)",no retweet username,[],2019-03-05 00:49:42+00:00,806,607
MentHealth_b,"zoloft and bipolar disorder: safety and side effects
https://t.co/voedtki3eb
+1 vigorbot #mentalhealth",no retweet username,"[{'text': 'mentalhealth', 'indices': [89, 102]}]",2019-03-05 00:41:48+00:00,3536,4216
robbacrab,"#bipolar vs #bpd: how to tell the difference.
#mentalhealth #mentalhealthmatters #endthestigma #sicknotweak #breakthesilence #timetotalk #keeptalkingmh #bipolardisorder #borderlinepersonalitydisorder #mania #depression #mentalhealthawareness 
https://t.co/h4sroty4vw",BKOH4062,"[{'text': 'Bipolar', 'indices': [14, 22]}, {'text': 'BPD', 'indices': [26, 30]}, {'text': 'MentalHealth', 'indices': [60, 73]}, {'text': 'MentalHealthMatters', 'indices': [74, 94]}, {'text': 'EndTheStigma', 'indices': [95, 108]}, {'text': 'SickNotWeak', 'indices': [109, 121]}, {'text': 'BreakTheSilence', 'indices': [122, 138]}]",2019-03-05 00:39:48+00:00,3398,3180
IanSpringham,"after searching 12 years for bipolar disorder's cause, research team concludes it has many: long-term study in more than 1,100 people yields a new seven-factor framework that could help patients, clinicians and researchers https://t.co/jvbmznuc5c",no retweet username,[],2019-03-05 00:15:08+00:00,2229,4963
Vocabgirl38A,@selfloveliv yes! i sound happy and look happy daily. i'm a mess with my anxiety and bipolar disorder. my family knew i was sick but threw me away. left me on the sidewalk outside to die. tomorrow makes 1 wk i'm in my section 8 apt. its really difficult with these ailments. we dont look sick,no retweet username,[],2019-03-04 23:51:33+00:00,53,302
